"GEO_ID","NAME","B19301_001E","B19301_001M","B19301_001MA","B19301_001EA",
"0500000US46055","Haakon County, South Dakota","28513","3310","null","null",
"0500000US46057","Hamlin County, South Dakota","28709","1688","null","null",
"0500000US46059","Hand County, South Dakota","35312","3114","null","null",
"0500000US46061","Hanson County, South Dakota","29986","1830","null","null",
"0500000US46063","Harding County, South Dakota","32455","3443","null","null",
"0500000US46065","Hughes County, South Dakota","35344","1791","null","null",
"0500000US46067","Hutchinson County, South Dakota","32338","2158","null","null",
"0500000US46069","Hyde County, South Dakota","34784","4017","null","null",
"0500000US46071","Jackson County, South Dakota","14277","2586","null","null",
"0500000US46073","Jerauld County, South Dakota","44290","11256","null","null",
"0500000US46075","Jones County, South Dakota","27121","3978","null","null",
"0500000US46077","Kingsbury County, South Dakota","33925","3604","null","null",
"0500000US46079","Lake County, South Dakota","37541","2751","null","null",
"0500000US46081","Lawrence County, South Dakota","37180","3170","null","null",
"0500000US46083","Lincoln County, South Dakota","45665","2185","null","null",
"0500000US46085","Lyman County, South Dakota","22812","1535","null","null",
"0500000US46087","McCook County, South Dakota","31389","1566","null","null",
"0500000US46089","McPherson County, South Dakota","38809","6510","null","null",
"0500000US46091","Marshall County, South Dakota","40245","5513","null","null",
"0500000US46093","Meade County, South Dakota","30365","1416","null","null",
"0500000US46095","Mellette County, South Dakota","15299","2190","null","null",
"0500000US46097","Miner County, South Dakota","27769","2479","null","null",
"0500000US46099","Minnehaha County, South Dakota","34804","847","null","null",
"0500000US46101","Moody County, South Dakota","32020","2159","null","null",
"0500000US46102","Oglala Lakota County, South Dakota","10842","1430","null","null",
"0500000US46103","Pennington County, South Dakota","35292","1460","null","null",
"0500000US46105","Perkins County, South Dakota","36306","5960","null","null",
"0500000US46107","Potter County, South Dakota","31816","2298","null","null",
"0500000US46109","Roberts County, South Dakota","25711","1113","null","null",
"0500000US46111","Sanborn County, South Dakota","31359","3196","null","null",
"0500000US46115","Spink County, South Dakota","35636","2926","null","null",
"0500000US46117","Stanley County, South Dakota","42557","5640","null","null",
"0500000US46119","Sully County, South Dakota","37600","4862","null","null",
"0500000US46121","Todd County, South Dakota","10301","906","null","null",
"0500000US46123","Tripp County, South Dakota","25526","2285","null","null",
"0500000US46125","Turner County, South Dakota","33109","2382","null","null",
"0500000US46127","Union County, South Dakota","45474","5259","null","null",
"0500000US46129","Walworth County, South Dakota","32342","4134","null","null",
"0500000US46135","Yankton County, South Dakota","33876","2216","null","null",
"0500000US46137","Ziebach County, South Dakota","20822","2817","null","null",
"0500000US47001","Anderson County, Tennessee","30544","1084","null","null",
"0500000US47003","Bedford County, Tennessee","26361","1457","null","null",
"0500000US47005","Benton County, Tennessee","24313","1663","null","null",
"0500000US47007","Bledsoe County, Tennessee","24101","2446","null","null",
"0500000US47009","Blount County, Tennessee","33726","897","null","null",
"0500000US47011","Bradley County, Tennessee","28531","931","null","null",
"0500000US47013","Campbell County, Tennessee","24918","1472","null","null",
"0500000US47015","Cannon County, Tennessee","28160","2037","null","null",
"0500000US47017","Carroll County, Tennessee","24315","1399","null","null",
"0500000US47019","Carter County, Tennessee","25267","1059","null","null",
"0500000US47021","Cheatham County, Tennessee","31832","1325","null","null",
"0500000US47023","Chester County, Tennessee","22387","1651","null","null",
"0500000US47025","Claiborne County, Tennessee","24204","1400","null","null",
"0500000US47027","Clay County, Tennessee","21602","3940","null","null",
"0500000US47029","Cocke County, Tennessee","23517","1654","null","null",
"0500000US47031","Coffee County, Tennessee","27539","1428","null","null",
"0500000US47033","Crockett County, Tennessee","26044","1517","null","null",
"0500000US47035","Cumberland County, Tennessee","28255","1247","null","null",
"0500000US47037","Davidson County, Tennessee","40962","641","null","null",
"0500000US47039","Decatur County, Tennessee","26075","3080","null","null",
"0500000US47041","DeKalb County, Tennessee","25625","2180","null","null",
"0500000US47043","Dickson County, Tennessee","30897","1834","null","null",
"0500000US47045","Dyer County, Tennessee","32793","5353","null","null",
"0500000US47047","Fayette County, Tennessee","37049","1531","null","null",
"0500000US47049","Fentress County, Tennessee","21889","1414","null","null",
"0500000US47051","Franklin County, Tennessee","29392","1633","null","null",
"0500000US47053","Gibson County, Tennessee","25466","1143","null","null",
"0500000US47055","Giles County, Tennessee","28268","1575","null","null",
"0500000US47057","Grainger County, Tennessee","24661","2537","null","null",
"0500000US47059","Greene County, Tennessee","26394","1007","null","null",
"0500000US47061","Grundy County, Tennessee","21848","1238","null","null",
"0500000US47063","Hamblen County, Tennessee","25056","1219","null","null",
"0500000US47065","Hamilton County, Tennessee","36964","750","null","null",
"0500000US47067","Hancock County, Tennessee","26925","5849","null","null",
"0500000US47069","Hardeman County, Tennessee","20591","1928","null","null",
"0500000US47071","Hardin County, Tennessee","25537","1996","null","null",
"0500000US47073","Hawkins County, Tennessee","26032","1565","null","null",
"0500000US47075","Haywood County, Tennessee","24308","2076","null","null",
"0500000US47077","Henderson County, Tennessee","23757","1338","null","null",
"0500000US47079","Henry County, Tennessee","24949","1568","null","null",
"0500000US47081","Hickman County, Tennessee","28160","4918","null","null",
"0500000US47083","Houston County, Tennessee","25233","2981","null","null",
"0500000US47085","Humphreys County, Tennessee","26920","2532","null","null",
"0500000US47087","Jackson County, Tennessee","22872","1491","null","null",
"0500000US47089","Jefferson County, Tennessee","27968","1612","null","null",
"0500000US47091","Johnson County, Tennessee","22786","2373","null","null",
"0500000US47093","Knox County, Tennessee","36450","536","null","null",
"0500000US47095","Lake County, Tennessee","16944","3537","null","null",
"0500000US47097","Lauderdale County, Tennessee","20876","1013","null","null",
"0500000US47099","Lawrence County, Tennessee","24426","1647","null","null",
"0500000US47101","Lewis County, Tennessee","22339","2224","null","null",
"0500000US47103","Lincoln County, Tennessee","30202","1524","null","null",
"0500000US47105","Loudon County, Tennessee","36308","2035","null","null",
"0500000US47107","McMinn County, Tennessee","27404","1411","null","null",
"0500000US47109","McNairy County, Tennessee","22939","1536","null","null",
"0500000US47111","Macon County, Tennessee","22594","1545","null","null",
"0500000US47113","Madison County, Tennessee","28677","1055","null","null",
"0500000US47115","Marion County, Tennessee","27441","1409","null","null",
"0500000US47117","Marshall County, Tennessee","28184","1957","null","null",
"0500000US47119","Maury County, Tennessee","32987","1215","null","null",
"0500000US47121","Meigs County, Tennessee","25670","2078","null","null",
"0500000US47123","Monroe County, Tennessee","24921","1455","null","null",
"0500000US47125","Montgomery County, Tennessee","29379","684","null","null",
"0500000US47127","Moore County, Tennessee","31277","2893","null","null",
"0500000US47129","Morgan County, Tennessee","23436","3598","null","null",
"0500000US47131","Obion County, Tennessee","25785","1899","null","null",
"0500000US47133","Overton County, Tennessee","24741","2070","null","null",
"0500000US47135","Perry County, Tennessee","26153","6102","null","null",
"0500000US47137","Pickett County, Tennessee","26486","4389","null","null",
"0500000US47139","Polk County, Tennessee","28838","2383","null","null",
"0500000US47141","Putnam County, Tennessee","26602","936","null","null",
"0500000US47143","Rhea County, Tennessee","24815","1245","null","null",
"0500000US47145","Roane County, Tennessee","34366","2499","null","null",
"0500000US47147","Robertson County, Tennessee","31839","1222","null","null",
"0500000US47149","Rutherford County, Tennessee","33121","912","null","null",
"0500000US47151","Scott County, Tennessee","20103","1376","null","null",
"0500000US47153","Sequatchie County, Tennessee","24072","1504","null","null",
"0500000US47155","Sevier County, Tennessee","28427","1424","null","null",
"0500000US47157","Shelby County, Tennessee","33287","576","null","null",
"0500000US47159","Smith County, Tennessee","28507","2518","null","null",
"0500000US47161","Stewart County, Tennessee","26513","1875","null","null",
"0500000US47163","Sullivan County, Tennessee","31300","876","null","null",
"0500000US47165","Sumner County, Tennessee","36931","972","null","null",
"0500000US47167","Tipton County, Tennessee","29552","1466","null","null",
"0500000US47169","Trousdale County, Tennessee","22234","4861","null","null",
"0500000US47171","Unicoi County, Tennessee","25670","1830","null","null",
"0500000US47173","Union County, Tennessee","26390","2286","null","null",
"0500000US47175","Van Buren County, Tennessee","22144","1804","null","null",
"0500000US47177","Warren County, Tennessee","24932","2163","null","null",
"0500000US47179","Washington County, Tennessee","32225","1094","null","null",
"0500000US47181","Wayne County, Tennessee","23699","1807","null","null",
"0500000US47183","Weakley County, Tennessee","24744","1617","null","null",
"0500000US47185","White County, Tennessee","24100","1800","null","null",
"0500000US47187","Williamson County, Tennessee","56545","1197","null","null",
"0500000US47189","Wilson County, Tennessee","39449","3054","null","null",
"0500000US48001","Anderson County, Texas","20543","2208","null","null",
"0500000US48003","Andrews County, Texas","34970","3798","null","null",
"0500000US48005","Angelina County, Texas","24737","914","null","null",
"0500000US48007","Aransas County, Texas","35527","3647","null","null",
"0500000US48009","Archer County, Texas","36369","3101","null","null",
"0500000US48011","Armstrong County, Texas","31626","2978","null","null",
"0500000US48013","Atascosa County, Texas","26385","1354","null","null",
"0500000US48015","Austin County, Texas","33394","1559","null","null",
"0500000US48017","Bailey County, Texas","28399","5622","null","null",
"0500000US48019","Bandera County, Texas","36496","4210","null","null",
"0500000US48021","Bastrop County, Texas","31547","1271","null","null",
"0500000US48023","Baylor County, Texas","26586","4538","null","null",
"0500000US48025","Bee County, Texas","20199","1929","null","null",
"0500000US48027","Bell County, Texas","28556","724","null","null",
"0500000US48029","Bexar County, Texas","31233","330","null","null",
"0500000US48031","Blanco County, Texas","40888","4940","null","null",
"0500000US48033","Borden County, Texas","34706","7612","null","null",
"0500000US48035","Bosque County, Texas","28942","1319","null","null",
"0500000US48037","Bowie County, Texas","28630","1547","null","null",
"0500000US48039","Brazoria County, Texas","37218","842","null","null",
"0500000US48041","Brazos County, Texas","30186","975","null","null",
"0500000US48043","Brewster County, Texas","32179","3090","null","null",
"0500000US48045","Briscoe County, Texas","25643","3531","null","null",
"0500000US48047","Brooks County, Texas","16828","2664","null","null",
"0500000US48049","Brown County, Texas","27819","1546","null","null",
"0500000US48051","Burleson County, Texas","32707","2834","null","null",
"0500000US48053","Burnet County, Texas","35104","1980","null","null",
"0500000US48055","Caldwell County, Texas","27202","1580","null","null",
"0500000US48057","Calhoun County, Texas","30879","1783","null","null",
"0500000US48059","Callahan County, Texas","28303","1724","null","null",
"0500000US48061","Cameron County, Texas","19371","382","null","null",
"0500000US48063","Camp County, Texas","25501","2686","null","null",
"0500000US48065","Carson County, Texas","37530","3178","null","null",
"0500000US48067","Cass County, Texas","24465","1316","null","null",
"0500000US48069","Castro County, Texas","24471","2320","null","null",
"0500000US48071","Chambers County, Texas","38269","2483","null","null",
"0500000US48073","Cherokee County, Texas","24657","1183","null","null",
"0500000US48075","Childress County, Texas","24837","3413","null","null",
"0500000US48077","Clay County, Texas","33703","1993","null","null",
"0500000US48079","Cochran County, Texas","22185","2056","null","null",
"0500000US48081","Coke County, Texas","27194","3172","null","null",
"0500000US48083","Coleman County, Texas","26700","2494","null","null",
"0500000US48085","Collin County, Texas","48438","634","null","null",
"0500000US48087","Collingsworth County, Texas","27358","4953","null","null",
"0500000US48089","Colorado County, Texas","32015","2995","null","null",
"0500000US48091","Comal County, Texas","43417","1161","null","null",
"0500000US48093","Comanche County, Texas","27646","1870","null","null",
"0500000US48095","Concho County, Texas","22225","2584","null","null",
"0500000US48097","Cooke County, Texas","33026","1736","null","null",
"0500000US48099","Coryell County, Texas","24142","816","null","null",
"0500000US48101","Cottle County, Texas","26325","4400","null","null",
"0500000US48103","Crane County, Texas","27084","3784","null","null",
"0500000US48105","Crockett County, Texas","28512","3054","null","null",
"0500000US48107","Crosby County, Texas","27238","6258","null","null",
"0500000US48109","Culberson County, Texas","15383","3797","null","null",
"0500000US48111","Dallam County, Texas","31932","7590","null","null",
"0500000US48113","Dallas County, Texas","35459","332","null","null",
"0500000US48115","Dawson County, Texas","20655","2496","null","null",
"0500000US48117","Deaf Smith County, Texas","22810","1471","null","null",
"0500000US48119","Delta County, Texas","30315","3533","null","null",
"0500000US48121","Denton County, Texas","45782","462","null","null",
"0500000US48123","DeWitt County, Texas","28546","2526","null","null",
"0500000US48125","Dickens County, Texas","26071","2981","null","null",
"0500000US48127","Dimmit County, Texas","16929","2830","null","null",
"0500000US48129","Donley County, Texas","25836","2851","null","null",
"0500000US48131","Duval County, Texas","20205","1713","null","null",
"0500000US48133","Eastland County, Texas","28110","3050","null","null",
"0500000US48135","Ector County, Texas","30952","1090","null","null",
"0500000US48137","Edwards County, Texas","27018","7145","null","null",
"0500000US48139","Ellis County, Texas","35743","1313","null","null",
"0500000US48141","El Paso County, Texas","23979","331","null","null",
"0500000US48143","Erath County, Texas","29321","1937","null","null",
"0500000US48145","Falls County, Texas","26632","8192","null","null",
"0500000US48147","Fannin County, Texas","31065","2152","null","null",
"0500000US48149","Fayette County, Texas","33556","2018","null","null",
"0500000US48151","Fisher County, Texas","31291","2672","null","null",
"0500000US48153","Floyd County, Texas","24339","2889","null","null",
"0500000US48155","Foard County, Texas","26585","7033","null","null",
"0500000US48157","Fort Bend County, Texas","41883","710","null","null",
"0500000US48159","Franklin County, Texas","34631","4480","null","null",
"0500000US48161","Freestone County, Texas","27700","2219","null","null",
"0500000US48163","Frio County, Texas","22822","3879","null","null",
"0500000US48165","Gaines County, Texas","25931","2357","null","null",
"0500000US48167","Galveston County, Texas","39573","926","null","null",
"0500000US48169","Garza County, Texas","21267","2513","null","null",
"0500000US48171","Gillespie County, Texas","39012","2614","null","null",
"0500000US48173","Glasscock County, Texas","40040","7825","null","null",
"0500000US48175","Goliad County, Texas","32050","3663","null","null",
"0500000US48177","Gonzales County, Texas","29329","2766","null","null",
"0500000US48179","Gray County, Texas","28852","3278","null","null",
"0500000US48181","Grayson County, Texas","31081","1152","null","null",
"0500000US48183","Gregg County, Texas","29565","1055","null","null",
"0500000US48185","Grimes County, Texas","27693","4174","null","null",
"0500000US48187","Guadalupe County, Texas","33715","886","null","null",
"0500000US48189","Hale County, Texas","22378","1323","null","null",
"0500000US48191","Hall County, Texas","25183","3312","null","null",
"0500000US48193","Hamilton County, Texas","27367","3611","null","null",
"0500000US48195","Hansford County, Texas","22712","2485","null","null",
"0500000US48197","Hardeman County, Texas","27232","3057","null","null",
"0500000US48199","Hardin County, Texas","30773","1291","null","null",
"0500000US48201","Harris County, Texas","35103","282","null","null",
"0500000US48203","Harrison County, Texas","27459","1492","null","null",
"0500000US48205","Hartley County, Texas","24052","3636","null","null",
"0500000US48207","Haskell County, Texas","34429","8842","null","null",
"0500000US48209","Hays County, Texas","34756","946","null","null",
"0500000US48211","Hemphill County, Texas","38987","9307","null","null",
"0500000US48213","Henderson County, Texas","29220","1765","null","null",
"0500000US48215","Hidalgo County, Texas","18880","385","null","null",
"0500000US48217","Hill County, Texas","28774","1243","null","null",
"0500000US48219","Hockley County, Texas","25817","1401","null","null",
"0500000US48221","Hood County, Texas","39252","1830","null","null",
"0500000US48223","Hopkins County, Texas","28882","1567","null","null",
"0500000US48225","Houston County, Texas","22914","2276","null","null",
"0500000US48227","Howard County, Texas","27504","1357","null","null",
"0500000US48229","Hudspeth County, Texas","12470","2454","null","null",
"0500000US48231","Hunt County, Texas","29319","902","null","null",
"0500000US48233","Hutchinson County, Texas","27313","1575","null","null",
"0500000US48235","Irion County, Texas","26525","4605","null","null",
"0500000US48237","Jack County, Texas","26493","2369","null","null",
"0500000US48239","Jackson County, Texas","27278","1737","null","null",
"0500000US48241","Jasper County, Texas","28475","4458","null","null",
"0500000US48243","Jeff Davis County, Texas","29205","7568","null","null",
"0500000US48245","Jefferson County, Texas","28529","734","null","null",
"0500000US48247","Jim Hogg County, Texas","16751","2214","null","null",
"0500000US48249","Jim Wells County, Texas","23259","1370","null","null",
"0500000US48251","Johnson County, Texas","30126","762","null","null",
"0500000US48253","Jones County, Texas","19153","1727","null","null",
"0500000US48255","Karnes County, Texas","25330","2798","null","null",
"0500000US48257","Kaufman County, Texas","31376","771","null","null",
"0500000US48259","Kendall County, Texas","53156","4205","null","null",
"0500000US48261","Kenedy County, Texas","15050","4305","null","null",
"0500000US48263","Kent County, Texas","30380","5586","null","null",
"0500000US48265","Kerr County, Texas","35944","2093","null","null",
"0500000US48267","Kimble County, Texas","37697","7205","null","null",
"0500000US48269","King County, Texas","19835","7295","null","null",
"0500000US48271","Kinney County, Texas","24724","5343","null","null",
"0500000US48273","Kleberg County, Texas","23894","1930","null","null",
"0500000US48275","Knox County, Texas","24555","2136","null","null",
"0500000US48277","Lamar County, Texas","26686","1268","null","null",
"0500000US48279","Lamb County, Texas","23469","1233","null","null",
"0500000US48281","Lampasas County, Texas","30462","1807","null","null",
"0500000US48283","La Salle County, Texas","18113","2967","null","null",
"0500000US48285","Lavaca County, Texas","32150","1544","null","null",
"0500000US48287","Lee County, Texas","27581","1662","null","null",
"0500000US48289","Leon County, Texas","30998","4563","null","null",
"0500000US48291","Liberty County, Texas","23475","1174","null","null",
"0500000US48293","Limestone County, Texas","24812","1588","null","null",
"0500000US48295","Lipscomb County, Texas","31157","2754","null","null",
"0500000US48297","Live Oak County, Texas","24406","1947","null","null",
"0500000US48299","Llano County, Texas","44403","5373","null","null",
"0500000US48301","Loving County, Texas","53358","42378","null","null",
"0500000US48303","Lubbock County, Texas","30876","693","null","null",
"0500000US48305","Lynn County, Texas","28566","2214","null","null",
"0500000US48307","McCulloch County, Texas","25897","2220","null","null",
"0500000US48309","McLennan County, Texas","28421","705","null","null",
"0500000US48311","McMullen County, Texas","28899","8491","null","null",
"0500000US48313","Madison County, Texas","21776","2943","null","null",
"0500000US48315","Marion County, Texas","26857","3461","null","null",
"0500000US48317","Martin County, Texas","34185","4417","null","null",
"0500000US48319","Mason County, Texas","36131","5599","null","null",
"0500000US48321","Matagorda County, Texas","25451","1725","null","null",
"0500000US48323","Maverick County, Texas","19098","1306","null","null",
"0500000US48325","Medina County, Texas","29731","1647","null","null",
"0500000US48327","Menard County, Texas","29372","6157","null","null",
"0500000US48329","Midland County, Texas","43572","1860","null","null",
"0500000US48331","Milam County, Texas","29427","3501","null","null",
"0500000US48333","Mills County, Texas","31069","4339","null","null",
"0500000US48335","Mitchell County, Texas","21765","4258","null","null",
"0500000US48337","Montague County, Texas","29920","1945","null","null",
"0500000US48339","Montgomery County, Texas","44256","1197","null","null",
"0500000US48341","Moore County, Texas","23856","1253","null","null",
"0500000US48343","Morris County, Texas","24165","1750","null","null",
"0500000US48345","Motley County, Texas","27879","3480","null","null",
"0500000US48347","Nacogdoches County, Texas","26453","1888","null","null",
"0500000US48349","Navarro County, Texas","24524","1181","null","null",
"0500000US48351","Newton County, Texas","22893","2059","null","null",
"0500000US48353","Nolan County, Texas","26397","2910","null","null",
"0500000US48355","Nueces County, Texas","29614","677","null","null",
"0500000US48357","Ochiltree County, Texas","28520","2457","null","null",
"0500000US48359","Oldham County, Texas","26953","5210","null","null",
"0500000US48361","Orange County, Texas","33498","1223","null","null",
"0500000US48363","Palo Pinto County, Texas","28600","1382","null","null",
"0500000US48365","Panola County, Texas","28706","2129","null","null",
"0500000US48367","Parker County, Texas","39341","1124","null","null",
"0500000US48369","Parmer County, Texas","26727","1781","null","null",
"0500000US48371","Pecos County, Texas","25576","4126","null","null",
"0500000US48373","Polk County, Texas","25140","1255","null","null",
"0500000US48375","Potter County, Texas","23968","988","null","null",
"0500000US48377","Presidio County, Texas","17705","3700","null","null",
"0500000US48379","Rains County, Texas","32327","3471","null","null",
"0500000US48381","Randall County, Texas","36899","1147","null","null",
"0500000US48383","Reagan County, Texas","25929","2695","null","null",
"0500000US48385","Real County, Texas","21487","6378","null","null",
"0500000US48387","Red River County, Texas","22998","1513","null","null",
"0500000US48389","Reeves County, Texas","25148","3303","null","null",
"0500000US48391","Refugio County, Texas","24125","3081","null","null",
"0500000US48393","Roberts County, Texas","33870","4871","null","null",
"0500000US48395","Robertson County, Texas","27471","2590","null","null",
"0500000US48397","Rockwall County, Texas","47802","2275","null","null",
"0500000US48399","Runnels County, Texas","27519","2047","null","null",
"0500000US48401","Rusk County, Texas","29210","1687","null","null",
"0500000US48403","Sabine County, Texas","32072","5196","null","null",
"0500000US48405","San Augustine County, Texas","22880","1779","null","null",
"0500000US48407","San Jacinto County, Texas","24838","1522","null","null",
"0500000US48409","San Patricio County, Texas","28529","1152","null","null",
"0500000US48411","San Saba County, Texas","23113","2445","null","null",
"0500000US48413","Schleicher County, Texas","27870","3365","null","null",
"0500000US48415","Scurry County, Texas","25498","2448","null","null",
"0500000US48417","Shackelford County, Texas","31474","4862","null","null",
"0500000US48419","Shelby County, Texas","24381","1669","null","null",
"0500000US48421","Sherman County, Texas","41413","15082","null","null",
"0500000US48423","Smith County, Texas","31295","1107","null","null",
"0500000US48425","Somervell County, Texas","37395","4384","null","null",
"0500000US48427","Starr County, Texas","16137","938","null","null",
"0500000US48429","Stephens County, Texas","28042","3821","null","null",
"0500000US48431","Sterling County, Texas","27214","4654","null","null",
"0500000US48433","Stonewall County, Texas","24660","3821","null","null",
"0500000US48435","Sutton County, Texas","25610","4141","null","null",
"0500000US48437","Swisher County, Texas","19284","2104","null","null",
"0500000US48439","Tarrant County, Texas","36170","322","null","null",
"0500000US48441","Taylor County, Texas","29698","839","null","null",
"0500000US48443","Terrell County, Texas","26807","5153","null","null",
"0500000US48445","Terry County, Texas","23183","2808","null","null",
"0500000US48447","Throckmorton County, Texas","30232","6535","null","null",
"0500000US48449","Titus County, Texas","22855","1125","null","null",
"0500000US48451","Tom Green County, Texas","31064","1072","null","null",
"0500000US48453","Travis County, Texas","49191","617","null","null",
"0500000US48455","Trinity County, Texas","26915","1979","null","null",
"0500000US48457","Tyler County, Texas","22709","1479","null","null",
"0500000US48459","Upshur County, Texas","27655","1585","null","null",
"0500000US48461","Upton County, Texas","26817","2654","null","null",
"0500000US48463","Uvalde County, Texas","24532","3773","null","null",
"0500000US48465","Val Verde County, Texas","21800","997","null","null",
"0500000US48467","Van Zandt County, Texas","31372","2399","null","null",
"0500000US48469","Victoria County, Texas","29801","834","null","null",
"0500000US48471","Walker County, Texas","20814","1154","null","null",
"0500000US48473","Waller County, Texas","29666","1520","null","null",
"0500000US48475","Ward County, Texas","29991","4770","null","null",
"0500000US48477","Washington County, Texas","36680","3244","null","null",
"0500000US48479","Webb County, Texas","20886","711","null","null",
"0500000US48481","Wharton County, Texas","27608","1614","null","null",
"0500000US48483","Wheeler County, Texas","28057","2244","null","null",
"0500000US48485","Wichita County, Texas","27231","746","null","null",
"0500000US48487","Wilbarger County, Texas","22560","1873","null","null",
"0500000US48489","Willacy County, Texas","19122","2213","null","null",
"0500000US48491","Williamson County, Texas","42959","652","null","null",
"0500000US48493","Wilson County, Texas","37767","2329","null","null",
"0500000US48495","Winkler County, Texas","28304","2313","null","null",
"0500000US48497","Wise County, Texas","33264","1311","null","null",
"0500000US48499","Wood County, Texas","31761","2295","null","null",
"0500000US48501","Yoakum County, Texas","30792","4187","null","null",
"0500000US48503","Young County, Texas","31127","2713","null","null",
"0500000US48505","Zapata County, Texas","19642","4757","null","null",
"0500000US48507","Zavala County, Texas","19401","2545","null","null",
"0500000US49001","Beaver County, Utah","24742","2109","null","null",
"0500000US49003","Box Elder County, Utah","27660","904","null","null",
"0500000US49005","Cache County, Utah","26175","741","null","null",
"0500000US49007","Carbon County, Utah","24581","1318","null","null",
"0500000US49009","Daggett County, Utah","22485","3392","null","null",
"0500000US49011","Davis County, Utah","35489","589","null","null",
"0500000US49013","Duchesne County, Utah","26032","1286","null","null",
"0500000US49015","Emery County, Utah","25188","1174","null","null",
"0500000US49017","Garfield County, Utah","25878","2750","null","null",
"0500000US49019","Grand County, Utah","30690","3493","null","null",
"0500000US49021","Iron County, Utah","24671","1559","null","null",
"0500000US49023","Juab County, Utah","25698","1700","null","null",
"0500000US49025","Kane County, Utah","33068","5011","null","null",
"0500000US49027","Millard County, Utah","26164","1511","null","null",
"0500000US49029","Morgan County, Utah","38086","2755","null","null",
"0500000US49031","Piute County, Utah","18595","2592","null","null",
"0500000US49033","Rich County, Utah","24390","3472","null","null",
"0500000US49035","Salt Lake County, Utah","37098","349","null","null",
"0500000US49037","San Juan County, Utah","21318","1474","null","null",
"0500000US49039","Sanpete County, Utah","23476","1341","null","null",
"0500000US49041","Sevier County, Utah","25204","1089","null","null",
"0500000US49043","Summit County, Utah","60768","3707","null","null",
"0500000US49045","Tooele County, Utah","29948","1065","null","null",
"0500000US49047","Uintah County, Utah","25922","1455","null","null",
"0500000US49049","Utah County, Utah","29891","387","null","null",
"0500000US49051","Wasatch County, Utah","43762","2918","null","null",
"0500000US49053","Washington County, Utah","32104","1427","null","null",
"0500000US49055","Wayne County, Utah","28326","3367","null","null",
"0500000US49057","Weber County, Utah","31369","578","null","null",
"0500000US50001","Addison County, Vermont","38501","1610","null","null",
"0500000US50003","Bennington County, Vermont","35475","1816","null","null",
"0500000US50005","Caledonia County, Vermont","32220","1873","null","null",
"0500000US50007","Chittenden County, Vermont","43674","1054","null","null",
"0500000US50009","Essex County, Vermont","29854","2527","null","null",
"0500000US50011","Franklin County, Vermont","32647","1203","null","null",
"0500000US50013","Grand Isle County, Vermont","43840","2793","null","null",
"0500000US50015","Lamoille County, Vermont","41265","4539","null","null",
"0500000US50017","Orange County, Vermont","34987","976","null","null",
"0500000US50019","Orleans County, Vermont","30845","1198","null","null",
"0500000US50021","Rutland County, Vermont","33493","1152","null","null",
"0500000US50023","Washington County, Vermont","38041","1178","null","null",
"0500000US50025","Windham County, Vermont","35856","1526","null","null",
"0500000US50027","Windsor County, Vermont","39377","1545","null","null",
"0500000US51001","Accomack County, Virginia","29202","1596","null","null",
"0500000US51003","Albemarle County, Virginia","49942","1730","null","null",
"0500000US51005","Alleghany County, Virginia","28423","1956","null","null",
"0500000US51007","Amelia County, Virginia","32131","3545","null","null",
"0500000US51009","Amherst County, Virginia","31583","2332","null","null",
"0500000US51011","Appomattox County, Virginia","29202","2002","null","null",
"0500000US51013","Arlington County, Virginia","77535","1413","null","null",
"0500000US51015","Augusta County, Virginia","32461","1311","null","null",
"0500000US51017","Bath County, Virginia","31431","5442","null","null",
"0500000US51019","Bedford County, Virginia","36891","1238","null","null",
"0500000US51021","Bland County, Virginia","24486","2595","null","null",
"0500000US51023","Botetourt County, Virginia","37525","1743","null","null",
"0500000US51025","Brunswick County, Virginia","24200","1742","null","null",
"0500000US51027","Buchanan County, Virginia","21975","3012","null","null",
"0500000US51029","Buckingham County, Virginia","23717","1696","null","null",
"0500000US51031","Campbell County, Virginia","29143","1031","null","null",
"0500000US51033","Caroline County, Virginia","36953","3233","null","null",
"0500000US51035","Carroll County, Virginia","26254","2306","null","null",
"0500000US51036","Charles City County, Virginia","37059","3498","null","null",
"0500000US51037","Charlotte County, Virginia","25577","2474","null","null",
"0500000US51041","Chesterfield County, Virginia","41320","962","null","null",
"0500000US51043","Clarke County, Virginia","44129","3609","null","null",
"0500000US51045","Craig County, Virginia","28973","4357","null","null",
"0500000US51047","Culpeper County, Virginia","35826","1633","null","null",
"0500000US51049","Cumberland County, Virginia","32735","4672","null","null",
"0500000US51051","Dickenson County, Virginia","22719","2763","null","null",
"0500000US51053","Dinwiddie County, Virginia","32485","2274","null","null",
"0500000US51057","Essex County, Virginia","28248","2317","null","null",
"0500000US51059","Fairfax County, Virginia","61957","585","null","null",
"0500000US51061","Fauquier County, Virginia","49440","1890","null","null",
"0500000US51063","Floyd County, Virginia","28832","2177","null","null",
"0500000US51065","Fluvanna County, Virginia","44913","7804","null","null",
"0500000US51067","Franklin County, Virginia","33739","1813","null","null",
"0500000US51069","Frederick County, Virginia","39429","1286","null","null",
"0500000US51071","Giles County, Virginia","28945","1574","null","null",
"0500000US51073","Gloucester County, Virginia","36361","1771","null","null",
"0500000US51075","Goochland County, Virginia","57064","4702","null","null",
"0500000US51077","Grayson County, Virginia","24822","2399","null","null",
"0500000US51079","Greene County, Virginia","35942","2425","null","null",
"0500000US51081","Greensville County, Virginia","21938","2354","null","null",
