RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
183,2414,Holt County,county,NE,NE,,31,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145588,148097,149111,149507,147015
192,2415,Iron County,county,MO,MO,,29,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100704,101229,101842,103139,104866,106697,108567,109939,111079,112436,113626,115323,116400,117602,117348,118390,119832,122070,123114,124043
2274,2416,Franklin County,county,IA,IA,,19,69,91735,92077,92315,92576,92748,92983,93135,93103,93146,93331,93768,94143,94402,94700,95022,95349,95547,95350,95176,95062,95069,95080,95087,95291,95413,95602,95823,96232,96616,96979,97253,97585,97961,98369,98473,98272,97926,97674,97702,97516,97333,97160,97316,97348,97342,97698,98428,99276,100340,101411,102553,103451,104413,105507,106408,107770,109416,110966,111807,113244,114740,116277,116735,117134,117695,118625,119564,120405,120917,121604
2817,2417,Ochiltree County,county,TX,TX,,48,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123107,123275,123219,124064,125234,126801,127334,127242,127078,127236,127898,128881,130244,131298,133919,136266,139217,140193,141093,141655,143387,144993,146437,147221,148157
1888,2420,Lowndes County,county,AL,AL,"Montgomery, AL",1,85,75543,76112,76513,76602,76775,77027,77070,77130,76636,76302,75756,76083,76390,77108,77458,77866,77587,77122,77140,77769,78469,78704,78597,78765,78652,78624,78653,78963,79132,79218,79207,79203,79122,78753,78296,78014,77975,78293,78751,79179,79666,80546,81544,82231,82153,82393,83316,84343,85546,85773,86405,86964,87945,88599,88998,90007,90883,91559,92034,93898,95962,98332,99165,99888,99952,101201,101994,102746,102364,102788
241,2423,Love County,county,OK,OK,"Ardmore, OK",40,85,111092,111760,112179,112502,112981,113640,114014,114124,114523,115178,116184,116884,117372,117591,118148,118634,119022,119097,119475,120115,120755,121314,121899,121644,121210,120756,121314,121587,121783,121626,121783,121659,121491,121544,123412,125306,127371,127335,127481,127576,127791,128038,127887,128132,128149,128997,130273,129657,128987,128258,129901,131542,133306,135038,136736,138108,139539,140879,142342,146072,149331,152564,153276,154425,155593,158243,161058,163766,165294,165438
1102,2424,Howard County,county,MO,MO,"Columbia, MO",29,89,115198,115695,116185,117052,117933,119062,119711,120326,121022,121924,122882,123230,123474,123656,124572,125634,126786,127757,128803,129147,129654,129823,130910,131254,131643,131729,132471,133395,134267,134821,135138,135383,135836,136772,137644,137909,137699,137740,138240,138752,138913,139207,139736,140283,140771,141787,143334,144078,145563,147139,150071,151042,152459,152910,154972,156471,158386,159022,159270,160998,162918,165417,166391,167511,168358,170560,172656,174619,174952,175442
3053,2425,Washington County,county,ID,ID,,16,87,180350,175565,170168,171305,172538,173297,174415,175094,176592,177272,178512,180334,181135,181966,182097,184029,185588,187031,188397,189407,190417,191654,193989,196612,199309,202119,204826,206861,208489,209120,210258,210618,211015,211157,212180,214287,218448,222969,227471,229166,230603,231303,232940,234184,235746,236965,239968,243716,248646,253395,259794,265979,270643,273501,276343,281265,284490,287197,288387,297040,305848,314846,318455,321605,324174,328265,332485,336594,338095,339358
2970,2426,Montgomery County,county,IA,IA,,19,137,81387,81541,81579,81784,81992,82220,82268,82195,82250,82443,82693,82908,83075,83175,83315,83330,83504,83880,84362,84753,84813,84900,85046,85225,85450,85631,85940,86295,86713,87129,87486,87834,88067,88277,88331,88449,88263,88050,87809,87724,87675,87629,87762,87764,87771,87806,88190,88603,89633,90766,92085,92950,93578,94187,94745,95394,96149,96673,97233,98546,99959,101477,102005,102561,103210,104247,105362,106378,107154,107814
2432,2427,Metcalfe County,county,KY,KY,"Glasgow, KY",21,169,77418,77638,77904,78300,78808,79178,79696,80252,80779,81144,81587,82260,82689,82951,83196,83723,84210,84403,84568,84690,85053,85320,85662,85979,86260,86468,86752,87408,88241,88815,89137,89298,89657,90045,90190,90601,90885,90891,90424,90185,90411,90713,90770,91089,91586,92500,93712,94861,96508,97501,98669,99239,100438,101553,102843,103972,105081,105751,106141,108108,110221,112507,113324,114060,114759,115701,116750,117649,118279,118948
1174,2428,Marion County,county,TX,TX,,48,315,112579,113393,113955,114140,114390,114747,114912,115014,114799,114975,114986,115190,115429,115504,115798,116145,116770,117322,117499,117613,117852,118584,119290,119984,120376,120766,121078,121475,121961,122191,122743,123209,123992,124337,124155,123761,123477,123286,123095,122998,123333,123615,123788,123825,123170,122862,122777,123030,124234,124978,126423,126872,127168,127578,128107,129436,130991,131945,132888,134728,137284,140757,142415,143736,144700,147429,149946,151613,152505,153651
348,2429,Yuma County,county,CO,CO,,8,125,162163,162477,162835,163985,164885,165866,166915,168239,169702,171075,172465,173751,174675,175597,176688,177977,178617,178358,178258,178717,179570,180473,181039,181847,182170,182903,183438,184474,185578,186689,187834,188599,189567,190254,189992,189464,188979,189618,190341,191192,191589,191699,192001,192235,192882,193170,194479,195511,199128,202859,207320,210066,212585,215371,217760,220564,222928,224568,225463,228549,232461,235625,236676,237391,238801,242247,245846,249875,251510,252949
2161,2430,Caldwell Parish,county,LA,LA,,22,21,81636,81524,81688,81425,82300,82552,82800,82817,83072,83314,83483,83743,84218,83176,82203,80635,80377,80461,80887,81841,82306,82675,83105,83370,83599,83531,83647,83891,84403,84573,84964,85404,86213,87378,88206,89020,88480,88225,86310,85475,83837,83708,83301,83167,83119,83000,83956,84910,85976,86357,87079,87889,88412,88647,88835,89331,89964,90576,90961,91994,92981,94365,95047,95746,96267,97102,98047,98876,99732,100606
1069,2430,Grundy County,county,MO,MO,,29,79,52287,52450,52616,52797,52875,52419,52210,52087,52627,53101,53466,53489,52936,52274,51761,51767,51928,52342,52530,52894,53116,53434,53639,53791,53952,54145,54437,54754,54993,55264,55695,56069,56317,56379,56457,56506,56561,56750,57056,57426,57565,57439,57416,57386,57460,57567,58086,59075,,62240,63734,64509,65128,65537,66087,66823,67478,67945,67793,68281,68762,69998,70517,71168,71545,72448,72840,73322,73278,73764
1443,2432,Tunica County,county,MS,MS,"Memphis, TN-MS-AR",28,143,,,,,64938,65035,64484,64854,65215,66191,66327,65885,65044,63880,63947,64426,64832,64489,64098,64129,64261,64200,64126,64440,65240,66055,66741,66622,66502,66161,68511,70852,73163,72250,72800,73325,74958,73845,72696,71588,71808,72101,72039,70971,69859,69769,71171,72501,75062,76998,78968,79238,80517,82402,83447,83935,84277,85215,86092,86805,87627,88742,89371,89816,89254,89650,89873,90527,90207,90430
598,2434,Lewis County,county,MO,MO,"Quincy, IL-MO",29,111,95103,95799,96335,96464,96529,96718,97582,98480,99266,99844,100598,101697,102435,103221,103933,104671,105243,105880,106582,107309,107731,108171,108584,109135,109432,109751,109992,110680,111403,112364,113303,114226,115071,115588,116280,116632,117630,118583,119664,119787,119290,118744,118614,118759,119189,119758,120919,122001,124342,126447,129166,130706,132665,134007,135795,136933,138485,139113,139593,140836,142540,144855,146392,147462,148359,149578,151142,152365,153190,154185
1803,2435,Jackson County,county,MN,MN,,27,63,107562,107755,108427,109156,109653,110286,111283,112525,113175,113769,114758,116015,116600,116891,117392,118511,119484,119475,119388,119357,119761,121954,123663,126143,126219,126718,126887,127441,128633,129808,131638,132529,133458,133411,133560,133210,133371,133201,133458,133595,134317,135058,135659,136059,135996,136036,137210,138157,140312,141775,144632,146192,147968,149229,152016,155416,158583,160747,162333,165383,167464,168676,168312,168775,169814,171668,174122,176708,178925,179946
2563,2437,Sublette County,county,WY,WY,,56,35,296576,296466,295187,294536,294279,295185,295995,296744,297566,298813,299878,300874,301523,301982,301440,301098,300178,299939,299008,298466,298126,298060,298771,299428,299290,298982,298512,299888,301332,302851,303314,303614,304285,304922,304341,303285,302621,302814,303181,303689,303825,303708,304025,304353,304127,304282,306096,308948,311821,316148,320034,323853,325729,328704,331643,334712,337315,339910,342375,349008,355270,362305,365078,368439,371465,374985,378499,381417,382883,383953
1491,2438,Wilkes County,county,GA,GA,,13,317,91090,91656,91872,92185,92471,92824,92974,93214,93650,94265,94963,95461,96413,97457,98644,99367,100336,101088,101632,101934,102130,102397,102707,103215,103562,103815,104010,104400,104704,105195,105519,105684,105634,105578,105186,104394,103958,103979,104198,104157,103940,103892,104396,104668,105066,105174,106220,107237,109253,111059,113261,114703,116129,117364,118497,119582,120486,121282,121938,124661,127191,130641,131916,133740,134824,137187,139113,141473,142807,144144
1997,2438,Ritchie County,county,WV,WV,,54,85,65821,66200,66643,66874,67238,67633,67947,68090,68344,68507,68963,69196,69872,70371,71164,71472,71772,71852,71748,71656,71606,71880,71978,72222,72746,73481,74311,74704,75116,75239,75328,75486,75744,76643,76977,77221,77554,77678,77850,77415,77683,77969,78265,78395,78491,78659,79056,79271,80068,81028,81964,82531,82922,83657,84078,84443,84817,85295,85495,87064,88902,91204,92232,93331,94213,94945,95500,96135,96835,97112
2916,2440,Cumberland County,county,VA,VA,,51,49,157921,157483,157550,157907,158601,158839,159242,159348,160037,160956,161899,162675,163138,163464,163718,164151,164770,165627,166229,166703,167018,167775,168457,168792,168936,169488,170362,171395,172386,173431,174456,175460,176499,177639,177231,176643,175598,175770,175958,176274,176982,177749,178623,179051,179819,180792,182625,184057,186840,188902,191642,193643,195810,197988,199591,201683,203146,204528,205428,208824,211824,215240,216295,217823,219260,222276,225342,227861,229049,230539
3264,2441,Yellow Medicine County,county,MN,MN,,27,173,109521,109935,110517,111188,112275,113189,114132,114658,114825,114978,115241,115755,116259,116888,117665,118592,119372,119975,120433,120659,120847,121086,121409,121967,122436,123054,123505,124006,124556,125199,125943,126551,127102,127431,127458,127567,127729,127731,127564,127427,128023,128536,129109,128905,128991,129278,130140,130752,132039,133569,135229,136691,137969,139771,140060,140683,141335,142560,143424,145546,147824,149189,148831,148324,149630,151671,154134,155686,156797,157868
92,2442,Sac County,county,IA,IA,,19,161,91633,91917,92343,92760,93016,93239,93460,93855,94153,94551,94926,95284,95404,95492,95704,96189,96433,96535,96390,96609,96804,97062,97244,97416,97769,98198,98691,99033,99268,99534,99840,100104,100362,100723,100921,100971,101071,101376,101735,101670,101742,102010,102555,102760,103100,103498,104422,105156,106605,108082,109573,110696,111722,112841,113766,114639,115697,116534,117351,119081,120978,122748,123393,123946,124693,125692,126625,127538,128534,129659
2041,2444,Stevens County,county,MN,MN,,27,149,124176,124421,125971,127868,129009,129809,129963,130707,131008,131747,131958,132320,132518,133408,134527,135271,135741,136188,136909,137875,138574,139133,139580,139804,139945,140297,140874,141704,141831,142126,142377,143188,144135,145341,145815,146173,146311,146525,146370,146207,146096,146079,145944,145767,145546,145622,146790,148328,150587,152909,155257,157115,158012,159028,159790,161255,162850,164366,165308,167332,169442,171127,171338,171378,171765,173048,174403,176083,177209,178590
575,2445,Jones County,county,NC,NC,"New Bern, NC",37,103,89378,89645,89900,90193,90570,90940,91309,91322,91660,91608,92051,92190,92381,92530,92638,92741,92773,93207,93511,93608,93524,93656,94059,94330,94458,94537,94742,95088,95197,95110,94788,94581,94459,94803,95216,95697,95806,96066,96291,96565,96804,97166,97527,97725,98048,98501,99202,100021,101645,103404,105251,106492,107677,108785,110007,111361,112417,113509,114297,,120907,124474,125602,126854,127942,130180,132145,134143,135032,136180
2081,2446,Webster County,county,MS,MS,"Starkville, MS",28,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125210,125499,125866,126894,127652,128158,128298,128699,129378,130204,131054,131040,130811,129882,130179,130478,132154,134147,135627,136747,136885,137305,136300,135323,134210,134193,133869,135960,137827,140555,141893,143399,144719,146047,147430,148237,148118,148348
2409,2448,Marshall County,county,KS,KS,,20,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149131,149892,151041,152726
1573,2449,Calhoun County,county,IA,IA,,19,25,82273,82678,82972,83505,83896,84502,85019,85409,85897,86024,86474,86642,87091,87451,87789,88269,88683,89183,89412,89501,89435,89497,89731,89954,90229,90596,90933,91203,91339,91731,92141,92452,92669,92961,93173,93350,93343,93649,93996,94458,94665,94892,95107,95196,95272,95720,96526,96734,97112,97576,98509,99018,99591,100539,101410,102230,102997,103715,104265,105635,107069,108583,109162,109670,110001,110742,111525,112368,112893,113566
1309,2450,Parmer County,county,TX,TX,,48,369,101308,101717,102334,103074,103614,104117,104572,105082,105739,106464,107350,108157,108921,109647,110269,110750,111240,111697,112240,112595,112597,112639,112908,113548,113998,114337,114554,114863,115364,115848,116488,116846,117558,118069,118651,118882,119367,119427,119596,119230,119091,118853,119132,119366,119525,119383,120169,120970,122978,124444,126477,127262,128242,129140,130279,131397,132529,133223,133680,136254,139147,142057,142508,143015,143408,145109,146579,148246,148767,149787
1818,2451,Johnson County,county,GA,GA,"Dublin, GA",13,167,67057,66844,66530,66664,66750,66818,66917,67563,68264,68616,68709,68742,69499,70258,71016,71204,71630,72351,73244,73882,74520,75053,75575,75772,76065,76408,76981,77526,78100,78560,79223,79834,80564,81071,81142,80975,80717,80918,81314,81604,81876,81728,81942,81976,82129,82235,82870,83578,84873,86252,87746,88663,89374,90171,91011,91780,92479,93228,93924,96433,98478,101193,101711,102620,102777,104381,105838,107622,108820,110079
3078,2452,White Pine County,county,NV,NV,,32,33,123825,124630,126332,128321,129456,130438,131306,132578,133128,133019,132579,133057,134691,136359,137703,138627,139304,139877,140389,140209,140418,140430,141409,142127,142872,143191,143486,143690,144128,144527,144996,145394,145585,145729,145694,146155,146554,146816,146702,146702,147588,148451,149425,149717,150088,151535,153311,155385,157868,160672,163998,166208,168356,169946,171761,174195,176452,178437,179155,183026,186601,192012,194274,196784,197633,199071,200408,202130,203346,204871
236,2453,Linn County,county,KS,KS,"Kansas City, MO-KS",20,107,112120,112955,113441,113861,114092,114692,115297,116144,116679,117207,117726,118394,118822,119174,119472,120269,120817,121845,122399,123423,123981,124715,125297,125652,125931,126171,126516,127294,127848,128523,128980,129305,129724,130339,131000,131220,131006,131006,131222,131596,132050,132791,133388,134187,133721,133663,133995,135568,137648,140221,143200,145860,148008,149908,152104,154612,157243,159227,160721,162785,164444,165172,165299,165882,167437,170455,173923,177215,179164,180662
303,2454,Rice County,county,KS,KS,,20,159,,,,,,,,,,,,,,,,,,70846,70322,70084,69353,69152,69149,69718,69958,70413,70745,71400,71720,71719,71899,71913,72044,71933,71729,71699,71558,71629,71716,71975,72188,72344,72260,72590,72191,72230,72306,73034,73861,74799,76127,77433,78492,79651,80599,81620,82238,83043,83261,84179,84736,85238,85013,85217,85841,87273,88334,89613,90837,92346
529,2455,Grand County,county,UT,UT,,49,19,322778,325930,328104,331071,333506,336002,338294,340803,343813,345743,347586,350089,353001,356107,358260,361196,364138,367012,369943,372724,375522,378788,382152,385793,388370,390799,393210,396203,398895,400752,402631,405248,408188,410613,412724,415064,416606,417842,418342,420061,420339,420701,421004,423046,425972,428828,433025,436634,,,,486197,495956,506431,515316,523957,531193,538085,543199,556572,568733,579017,580096,582035,584894,594927,603689,612183,614776,619177
404,2456,Brown County,county,KS,KS,,20,13,86436,86637,86693,86892,86911,86972,87079,87273,87706,88132,88717,89099,89600,90225,90997,91730,,95076,96032,96010,96114,96601,96836,96993,97549,98345,99021,99613,100177,100968,101344,101693,101779,102382,101865,100934,99878,99471,99556,99423,99475,99346,99282,99246,99308,99527,100424,101406,103031,104596,106158,107308,108390,109745,111032,112298,113436,114282,115008,116184,117486,118160,118382,118354,118521,119686,121227,123081,124232,125123
2198,2457,Cheyenne County,county,NE,NE,,31,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119481,119451,119206,119439,119746,119592,118961,118220,118323,118381,118580,117673,117069,115960,115617,115292,115591,116306,116995,118790,120519,122140,122949,123832,124642,125490,126430,127830,129708,131440,134295,136178,137689,137748,137828,138525,140309,142085,144006,144864,145552
1116,2458,Jasper County,county,IL,IL,,17,79,72704,73031,73104,73061,73135,73647,74013,74404,74568,75361,76143,76996,77553,77419,76959,76256,76228,76427,76695,76732,76731,76684,76595,76956,77183,77637,78001,78470,79289,79617,79834,79658,79655,79722,79244,78905,78875,79415,80071,80513,80620,80595,80468,80430,80450,80575,81194,81762,82759,83776,84886,85911,86933,87935,88561,88962,89505,89735,89941,90554,91228,92286,92754,93689,94064,95092,95834,96726,97099,97492
1188,2459,McLean County,county,ND,ND,,38,55,171722,171906,172399,173152,174246,175097,175676,175991,176110,176085,175985,175904,175838,175884,176114,176687,177190,177454,177499,177567,177641,177809,178139,178689,179351,179951,180661,181230,181904,182371,183091,183838,184541,185269,185353,185669,185763,186037,,183523,181980,181680,181209,180694,180416,180251,181562,182900,184313,184722,185250,185543,186212,186524,187124,187916,188899,189872,190608,193297,195101,196931,197117,197995,198904,199854,200684,201473,202065,202919
881,2460,Blaine County,county,OK,OK,,40,11,60528,60607,60818,61148,61422,61513,61498,61537,61708,61794,61848,61906,62044,61900,61797,61734,61732,61765,61595,61847,62043,62316,62502,62594,62902,63317,63761,64252,64544,64976,65361,65630,65916,66088,66980,67853,68761,68779,68541,68303,68090,68450,68700,69300,69534,70141,70937,70750,70754,70683,70880,70443,70216,70820,71625,72083,72505,72798,73053,74537,76023,77719,78341,79035,79554,80492,81836,82879,83294,83482
2352,2461,Humboldt County,county,IA,IA,,19,91,102351,102658,103141,103787,104431,104890,105224,105634,106011,106526,107072,107535,107849,108178,108905,109864,110816,111130,111392,111462,111958,112231,112589,112908,113273,113676,114323,114905,115419,115825,116443,117202,117916,118668,119243,118705,117975,117260,117571,117432,117349,117229,117530,117674,118036,118688,119644,120487,121916,123456,125080,126260,127898,129627,131025,131842,132775,133630,134585,136403,138276,140117,140449,140783,141045,142088,143040,143982,144608,145401
2309,2463,Greenlee County,county,AZ,AZ,,4,11,83200,83818,83940,84041,84082,84654,85280,85708,86286,87072,88000,88592,89083,89302,90051,90552,91276,91258,91312,91594,92013,92366,92653,92935,93429,94100,94531,94986,95166,95608,95759,95971,96278,96739,97220,97537,98446,99319,100177,100743,101669,102549,103039,103025,103155,103260,104166,104966,,110312,,116514,119119,121121,122956,124661,126334,126894,127661,131378,135122,138521,138556,140393,142639,145875,147929,149815,151262,152985
3091,2464,Clear Creek County,county,CO,CO,"Denver-Aurora-Lakewood, CO",8,19,353787,355792,357783,360298,362843,365968,368737,371752,374428,377590,380397,381502,382444,383752,386938,390263,393184,395554,397474,399586,401691,403872,405845,407787,409517,411341,413330,415590,418032,420365,422385,424191,425781,427758,427704,427736,427601,429348,430950,431999,432301,432850,434005,435423,436856,438590,442387,446452,,465135,476471,484575,492427,500459,507672,515736,523392,528835,532153,540101,549414,556837,558013,559127,562206,572421,583329,593972,598387,602831
3035,2465,Stillwater County,county,MT,MT,"Billings, MT",30,95,252578,254504,256200,257539,259340,260933,261898,263294,264572,266423,267509,269383,271891,274245,276594,279281,282008,284395,285659,286567,287057,286782,286938,287611,289061,290744,292054,293611,295378,297795,299730,301382,303875,306862,309512,310781,311661,312624,313955,314995,316727,318304,320106,319765,318703,319003,322759,327882,,345556,353064,356257,359230,362835,365830,369389,373131,377356,380317,388585,395085,403354,406417,411358,414599,420681,428182,436191,440952,444107
690,2466,Pratt County,county,KS,KS,,20,151,,,,,,,,,,,88400,88019,86886,85798,85238,85218,84642,83593,83240,83347,83966,84598,85030,84944,84690,84714,84952,84848,84831,84505,84641,84966,85675,86881,87516,87871,87342,86956,87122,87613,87743,87486,87133,87318,87586,87950,88789,89603,91271,92820,94623,95705,96515,97169,98312,99635,100849,102004,102812,104298,105533,106643,107187,107404,107607,108698,110014,111560,112701,114018
500,2467,Emmet County,county,IA,IA,,19,63,81963,82650,83199,83652,83968,84462,84807,85146,85247,85493,85703,85902,86629,87259,88170,88639,89141,,92584,94233,94212,94344,94550,94976,95229,95403,95520,95939,96269,96261,96304,96228,96567,96734,96732,96703,96457,96286,95952,94058,92328,90501,90561,90504,90794,91173,91943,92271,93079,93852,94961,95712,96420,97379,98188,98723,99266,99772,100459,101667,102749,103868,104373,105124,105128,105136,105077,105819,106460,107043
2887,2468,Beaverhead County,county,MT,MT,,30,1,203871,204736,205168,206012,207013,208285,209485,210751,211863,212920,213968,215340,217162,218917,220317,221334,222227,223655,225191,226834,227940,228639,229731,230717,231555,232159,233096,234668,236142,237378,238500,239925,,244762,245682,,245167,245239,245935,246147,247783,249076,250700,250688,250405,251426,255542,260012,266885,273401,280999,285603,289103,292616,296650,300753,303296,304909,306202,314169,321964,331677,336229,340979,344382,349705,354791,359066,361149,363577
1774,2469,Hickory County,county,MO,MO,,29,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119267,119849,120904,123286,125709,128124,130652,132810,134834,135535,137367,139106,141506,143805,145661,147124,147495,149202,151021,153794,155456,157144
306,2470,Rock County,county,MN,MN,,27,133,133689,134675,135898,136945,138134,139182,140564,141873,142757,143348,143728,144578,145536,146585,147604,148571,149557,150533,151667,152713,153427,153966,154566,155104,155533,156066,156971,157929,158829,159614,160708,161785,162738,163330,163461,163674,163751,163656,163499,163519,164244,164345,164664,164368,164203,163759,164625,166044,168526,170632,173211,175016,177012,179040,181255,183402,185325,186736,187713,190187,192537,193790,193430,193340,194379,196191,198118,199988,201305,202578
2411,2471,Marshall County,county,MN,MN,,27,89,,,,,,,,,,,,,,,,,,,,118966,119389,119931,120906,121859,122509,123126,123277,123496,123267,123633,124190,125336,125952,126282,126040,126021,125855,125291,124581,123987,124088,124744,126233,127433,128325,128839,130990,133166,135808,137400,139355,140411,141574,142810,144543,146618,148617,150035,150902,152710,154948,156759,157407,157794,158298,159425,160587,162338,164043,165625
3124,2472,Saint Clair County,county,MO,MO,,29,185,100633,100823,100710,101137,101558,101983,102153,102638,103465,104453,105467,106272,107324,107896,108453,108562,108844,109295,110098,110859,111391,111821,112266,112995,113691,114276,114604,114895,115423,116040,116422,116762,116918,117649,118024,118511,118865,119424,120238,120845,121321,121640,122144,122700,123059,123510,124406,124309,125590,126552,,131055,133536,135943,138253,139999,141576,142219,142679,144501,146570,149120,150054,150736,151154,153292,155677,158600,159994,161216
2559,2473,Stephens County,county,TX,TX,,48,429,86266,86854,87106,87423,88024,88581,89031,89160,89188,89177,89326,89697,90535,91380,92285,92766,93276,93670,93894,93873,94160,94387,94671,94765,95000,95377,95618,95924,96260,96653,96895,97083,97277,97682,98102,98328,98489,98262,98160,97968,98023,98125,98093,97777,97459,97670,98024,98303,99191,100779,102948,104511,105679,106845,108044,109407,110629,111288,111767,113990,117527,121745,124106,125962,127446,130285,132745,135191,136312,137365
941,2474,Clarke County,county,IA,IA,,19,39,107879,108903,109161,109633,110030,110868,111772,112680,112837,112707,112550,112746,112988,113306,113889,114581,115221,115841,116296,116530,116615,116232,115837,115468,115528,115852,116197,116676,117003,117369,117970,118601,119453,120161,120878,121205,121272,121291,121396,121706,122013,122456,123085,123440,124017,124839,126359,126922,127973,128316,129394,129837,131329,132963,134482,135488,137052,137850,138737,140028,141687,143583,144416,145430,145837,146936,148237,149639,150639,152105
740,2475,Swift County,county,MN,MN,,27,151,107138,107605,108258,108959,109686,110257,110791,111203,111433,111598,111948,112517,113282,113987,114691,115378,115990,116526,116876,117315,117759,118335,118883,119516,120193,121013,121681,122309,122695,123019,123400,123844,124298,124300,124019,123893,123808,123470,122945,122640,123006,123262,123225,122638,122518,122659,123059,123255,124296,126307,128551,130065,130974,132221,133675,135337,136259,137025,137662,139895,142157,143511,144535,145156,147003,148629,150624,152443,153769,155141
795,2477,Wayne County,county,NE,NE,,31,179,142879,143875,144514,145425,146181,147139,147946,148898,149880,150623,151269,151936,152486,152818,152879,153382,154049,155068,155823,156592,157260,157971,158924,159782,160559,161007,161654,162458,163288,163998,164805,165767,166801,167789,167695,167410,167037,167490,168105,168673,168978,169159,169395,169647,169743,170337,171856,173432,176283,178801,181842,183688,185399,187005,188672,190695,192696,194349,195561,198945,202124,205011,205487,206066,207187,209341,211235,213034,214300,215655
570,2478,Irwin County,county,GA,GA,,13,155,91450,91516,92035,92702,93265,94012,94604,95627,96405,97444,98131,98981,99708,100533,101009,101584,102075,102695,103233,103900,104517,104869,105285,105589,106067,106293,106638,106805,106898,106872,107090,107696,108392,108908,108753,108415,107687,107546,107476,107965,108411,109224,110012,110247,110282,110054,111029,112111,114080,115640,117522,119391,121280,122745,123575,124563,125509,126320,126765,129617,132421,136191,137136,138314,138774,140910,143135,144993,145938,146958
1187,2480,McLean County,county,KY,KY,"Owensboro, KY",21,149,76732,77127,77535,77757,78090,78641,79617,80695,81397,82237,82749,83221,83378,83851,84664,85555,86279,87055,87718,88692,89557,90461,91001,90997,90580,90355,90407,90752,91567,92573,93657,94615,95550,96636,96922,97158,95416,93997,92482,92840,93261,92970,92699,92599,93408,94214,95265,96084,98156,100006,102396,103237,104567,105607,106790,108102,109368,110622,111553,113102,114714,115955,116563,117215,117787,118990,120375,121968,122456,122907
3106,2481,Montmorency County,county,MI,MI,,26,119,92088,92817,93289,94430,95170,95039,94252,93484,94041,94579,95041,95295,95925,97005,97664,98463,99476,101531,103325,104600,104647,104487,104280,104564,104888,105529,105941,106370,106546,107029,107698,107968,107827,107500,107269,107323,107422,107469,107321,107523,107812,108508,108835,109323,109694,110180,111033,111992,113999,116236,118242,119872,121524,123993,126090,128024,129416,130520,131523,133766,136047,137668,137512,137631,138618,140802,142774,144190,144686,145146
2957,2483,Livingston County,county,KY,KY,"Paducah, KY-IL",21,139,81106,81400,81810,82165,82618,82860,83191,83454,83888,84288,84580,84835,85052,85524,85913,86372,86559,86721,86839,87031,87360,87747,88100,88281,88396,88676,89046,89600,90081,90510,90950,91444,92003,92380,92471,92535,92596,92727,92749,92723,92397,92231,91958,92384,92773,93268,94023,94846,95756,96300,96959,97842,99144,100598,101885,102892,103837,104829,105735,107846,109785,111736,112127,112471,112970,114190,115586,116957,118256,119822
2152,2484,Brewster County,county,TX,TX,,48,43,179358,181099,182448,183299,183728,184501,185521,187102,187328,187966,187918,189122,189369,189923,190223,190999,191744,192644,193344,193490,193894,194350,194834,194790,195198,195644,196299,196729,197439,198731,200247,202032,203186,203872,204125,203885,203358,202398,201822,201209,200954,200491,200716,200630,200989,201600,203254,205300,209070,212698,217288,220354,223405,226083,228097,229993,230613,231606,232949,237863,243214,248296,249850,251285,254077,258024,261435,263483,264398,266195
1099,2485,Howard County,county,IA,IA,,19,89,102567,102990,103413,103767,104176,104452,104840,104925,104461,103878,103690,104327,106559,108455,110393,110674,111067,111134,111307,111501,111622,111890,112441,112958,113241,113378,113769,114294,114782,115213,115680,116253,116748,117410,117750,118404,118951,119461,119817,119886,119947,119984,120337,120524,120475,120740,121482,122408,123445,123855,124763,125631,127242,128802,129956,131122,131225,131067,130690,132133,133981,136045,137042,137847,138469,139605,141215,142661,143636,144430
