,Unnamed: 0,fips,name,state_Ab,state,C_S,C_Sa
307,307,8125,Yuma County,CO,Colorado,"Yuma County,Colorado","Yuma County,CO"
308,308,9001,Fairfield County,CT,Connecticut,"Fairfield County,Connecticut","Fairfield County,CT"
309,309,9003,Hartford County,CT,Connecticut,"Hartford County,Connecticut","Hartford County,CT"
310,310,9005,Litchfield County,CT,Connecticut,"Litchfield County,Connecticut","Litchfield County,CT"
311,311,9007,Middlesex County,CT,Connecticut,"Middlesex County,Connecticut","Middlesex County,CT"
312,312,9009,New Haven County,CT,Connecticut,"New Haven County,Connecticut","New Haven County,CT"
313,313,9011,New London County,CT,Connecticut,"New London County,Connecticut","New London County,CT"
314,314,9013,Tolland County,CT,Connecticut,"Tolland County,Connecticut","Tolland County,CT"
315,315,9015,Windham County,CT,Connecticut,"Windham County,Connecticut","Windham County,CT"
316,316,10001,Kent County,DE,Delaware,"Kent County,Delaware","Kent County,DE"
317,317,10003,New Castle County,DE,Delaware,"New Castle County,Delaware","New Castle County,DE"
318,318,10005,Sussex County,DE,Delaware,"Sussex County,Delaware","Sussex County,DE"
319,319,11001,District of Columbia,DC,District of Columbia,"District of Columbia,District of Columbia","District of Columbia,DC"
320,320,12001,Alachua County,FL,Florida,"Alachua County,Florida","Alachua County,FL"
321,321,12003,Baker County,FL,Florida,"Baker County,Florida","Baker County,FL"
322,322,12005,Bay County,FL,Florida,"Bay County,Florida","Bay County,FL"
323,323,12007,Bradford County,FL,Florida,"Bradford County,Florida","Bradford County,FL"
324,324,12009,Brevard County,FL,Florida,"Brevard County,Florida","Brevard County,FL"
325,325,12011,Broward County,FL,Florida,"Broward County,Florida","Broward County,FL"
326,326,12013,Calhoun County,FL,Florida,"Calhoun County,Florida","Calhoun County,FL"
327,327,12015,Charlotte County,FL,Florida,"Charlotte County,Florida","Charlotte County,FL"
328,328,12017,Citrus County,FL,Florida,"Citrus County,Florida","Citrus County,FL"
329,329,12019,Clay County,FL,Florida,"Clay County,Florida","Clay County,FL"
330,330,12021,Collier County,FL,Florida,"Collier County,Florida","Collier County,FL"
331,331,12023,Columbia County,FL,Florida,"Columbia County,Florida","Columbia County,FL"
332,332,12027,DeSoto County,FL,Florida,"DeSoto County,Florida","DeSoto County,FL"
333,333,12029,Dixie County,FL,Florida,"Dixie County,Florida","Dixie County,FL"
334,334,12031,Duval County,FL,Florida,"Duval County,Florida","Duval County,FL"
335,335,12033,Escambia County,FL,Florida,"Escambia County,Florida","Escambia County,FL"
336,336,12035,Flagler County,FL,Florida,"Flagler County,Florida","Flagler County,FL"
337,337,12037,Franklin County,FL,Florida,"Franklin County,Florida","Franklin County,FL"
338,338,12039,Gadsden County,FL,Florida,"Gadsden County,Florida","Gadsden County,FL"
339,339,12041,Gilchrist County,FL,Florida,"Gilchrist County,Florida","Gilchrist County,FL"
340,340,12043,Glades County,FL,Florida,"Glades County,Florida","Glades County,FL"
341,341,12045,Gulf County,FL,Florida,"Gulf County,Florida","Gulf County,FL"
342,342,12047,Hamilton County,FL,Florida,"Hamilton County,Florida","Hamilton County,FL"
343,343,12049,Hardee County,FL,Florida,"Hardee County,Florida","Hardee County,FL"
344,344,12051,Hendry County,FL,Florida,"Hendry County,Florida","Hendry County,FL"
345,345,12053,Hernando County,FL,Florida,"Hernando County,Florida","Hernando County,FL"
346,346,12055,Highlands County,FL,Florida,"Highlands County,Florida","Highlands County,FL"
347,347,12057,Hillsborough County,FL,Florida,"Hillsborough County,Florida","Hillsborough County,FL"
348,348,12059,Holmes County,FL,Florida,"Holmes County,Florida","Holmes County,FL"
349,349,12061,Indian River County,FL,Florida,"Indian River County,Florida","Indian River County,FL"
350,350,12063,Jackson County,FL,Florida,"Jackson County,Florida","Jackson County,FL"
351,351,12065,Jefferson County,FL,Florida,"Jefferson County,Florida","Jefferson County,FL"
352,352,12067,Lafayette County,FL,Florida,"Lafayette County,Florida","Lafayette County,FL"
353,353,12069,Lake County,FL,Florida,"Lake County,Florida","Lake County,FL"
354,354,12071,Lee County,FL,Florida,"Lee County,Florida","Lee County,FL"
355,355,12073,Leon County,FL,Florida,"Leon County,Florida","Leon County,FL"
356,356,12075,Levy County,FL,Florida,"Levy County,Florida","Levy County,FL"
357,357,12077,Liberty County,FL,Florida,"Liberty County,Florida","Liberty County,FL"
358,358,12079,Madison County,FL,Florida,"Madison County,Florida","Madison County,FL"
359,359,12081,Manatee County,FL,Florida,"Manatee County,Florida","Manatee County,FL"
360,360,12083,Marion County,FL,Florida,"Marion County,Florida","Marion County,FL"
361,361,12085,Martin County,FL,Florida,"Martin County,Florida","Martin County,FL"
362,362,12086,Miami-Dade County,FL,Florida,"Miami-Dade County,Florida","Miami-Dade County,FL"
363,363,12087,Monroe County,FL,Florida,"Monroe County,Florida","Monroe County,FL"
364,364,12089,Nassau County,FL,Florida,"Nassau County,Florida","Nassau County,FL"
365,365,12091,Okaloosa County,FL,Florida,"Okaloosa County,Florida","Okaloosa County,FL"
366,366,12093,Okeechobee County,FL,Florida,"Okeechobee County,Florida","Okeechobee County,FL"
367,367,12095,Orange County,FL,Florida,"Orange County,Florida","Orange County,FL"
368,368,12097,Osceola County,FL,Florida,"Osceola County,Florida","Osceola County,FL"
369,369,12099,Palm Beach County,FL,Florida,"Palm Beach County,Florida","Palm Beach County,FL"
370,370,12101,Pasco County,FL,Florida,"Pasco County,Florida","Pasco County,FL"
371,371,12103,Pinellas County,FL,Florida,"Pinellas County,Florida","Pinellas County,FL"
372,372,12105,Polk County,FL,Florida,"Polk County,Florida","Polk County,FL"
373,373,12107,Putnam County,FL,Florida,"Putnam County,Florida","Putnam County,FL"
374,374,12109,St. Johns County,FL,Florida,"St. Johns County,Florida","St. Johns County,FL"
375,375,12111,St. Lucie County,FL,Florida,"St. Lucie County,Florida","St. Lucie County,FL"
376,376,12113,Santa Rosa County,FL,Florida,"Santa Rosa County,Florida","Santa Rosa County,FL"
377,377,12115,Sarasota County,FL,Florida,"Sarasota County,Florida","Sarasota County,FL"
378,378,12117,Seminole County,FL,Florida,"Seminole County,Florida","Seminole County,FL"
379,379,12119,Sumter County,FL,Florida,"Sumter County,Florida","Sumter County,FL"
380,380,12121,Suwannee County,FL,Florida,"Suwannee County,Florida","Suwannee County,FL"
381,381,12123,Taylor County,FL,Florida,"Taylor County,Florida","Taylor County,FL"
382,382,12125,Union County,FL,Florida,"Union County,Florida","Union County,FL"
383,383,12127,Volusia County,FL,Florida,"Volusia County,Florida","Volusia County,FL"
384,384,12129,Wakulla County,FL,Florida,"Wakulla County,Florida","Wakulla County,FL"
385,385,12131,Walton County,FL,Florida,"Walton County,Florida","Walton County,FL"
386,386,12133,Washington County,FL,Florida,"Washington County,Florida","Washington County,FL"
387,387,13001,Appling County,GA,Georgia,"Appling County,Georgia","Appling County,GA"
388,388,13003,Atkinson County,GA,Georgia,"Atkinson County,Georgia","Atkinson County,GA"
389,389,13005,Bacon County,GA,Georgia,"Bacon County,Georgia","Bacon County,GA"
390,390,13007,Baker County,GA,Georgia,"Baker County,Georgia","Baker County,GA"
391,391,13009,Baldwin County,GA,Georgia,"Baldwin County,Georgia","Baldwin County,GA"
392,392,13011,Banks County,GA,Georgia,"Banks County,Georgia","Banks County,GA"
393,393,13013,Barrow County,GA,Georgia,"Barrow County,Georgia","Barrow County,GA"
394,394,13015,Bartow County,GA,Georgia,"Bartow County,Georgia","Bartow County,GA"
395,395,13017,Ben Hill County,GA,Georgia,"Ben Hill County,Georgia","Ben Hill County,GA"
396,396,13019,Berrien County,GA,Georgia,"Berrien County,Georgia","Berrien County,GA"
397,397,13021,Bibb County,GA,Georgia,"Bibb County,Georgia","Bibb County,GA"
398,398,13023,Bleckley County,GA,Georgia,"Bleckley County,Georgia","Bleckley County,GA"
399,399,13025,Brantley County,GA,Georgia,"Brantley County,Georgia","Brantley County,GA"
400,400,13027,Brooks County,GA,Georgia,"Brooks County,Georgia","Brooks County,GA"
401,401,13029,Bryan County,GA,Georgia,"Bryan County,Georgia","Bryan County,GA"
402,402,13031,Bulloch County,GA,Georgia,"Bulloch County,Georgia","Bulloch County,GA"
403,403,13033,Burke County,GA,Georgia,"Burke County,Georgia","Burke County,GA"
404,404,13035,Butts County,GA,Georgia,"Butts County,Georgia","Butts County,GA"
405,405,13037,Calhoun County,GA,Georgia,"Calhoun County,Georgia","Calhoun County,GA"
406,406,13039,Camden County,GA,Georgia,"Camden County,Georgia","Camden County,GA"
407,407,13043,Candler County,GA,Georgia,"Candler County,Georgia","Candler County,GA"
408,408,13045,Carroll County,GA,Georgia,"Carroll County,Georgia","Carroll County,GA"
409,409,13047,Catoosa County,GA,Georgia,"Catoosa County,Georgia","Catoosa County,GA"
410,410,13049,Charlton County,GA,Georgia,"Charlton County,Georgia","Charlton County,GA"
411,411,13051,Chatham County,GA,Georgia,"Chatham County,Georgia","Chatham County,GA"
412,412,13053,Chattahoochee County,GA,Georgia,"Chattahoochee County,Georgia","Chattahoochee County,GA"
413,413,13055,Chattooga County,GA,Georgia,"Chattooga County,Georgia","Chattooga County,GA"
414,414,13057,Cherokee County,GA,Georgia,"Cherokee County,Georgia","Cherokee County,GA"
415,415,13059,Clarke County,GA,Georgia,"Clarke County,Georgia","Clarke County,GA"
416,416,13061,Clay County,GA,Georgia,"Clay County,Georgia","Clay County,GA"
417,417,13063,Clayton County,GA,Georgia,"Clayton County,Georgia","Clayton County,GA"
418,418,13065,Clinch County,GA,Georgia,"Clinch County,Georgia","Clinch County,GA"
419,419,13067,Cobb County,GA,Georgia,"Cobb County,Georgia","Cobb County,GA"
420,420,13069,Coffee County,GA,Georgia,"Coffee County,Georgia","Coffee County,GA"
421,421,13071,Colquitt County,GA,Georgia,"Colquitt County,Georgia","Colquitt County,GA"
422,422,13073,Columbia County,GA,Georgia,"Columbia County,Georgia","Columbia County,GA"
423,423,13075,Cook County,GA,Georgia,"Cook County,Georgia","Cook County,GA"
424,424,13077,Coweta County,GA,Georgia,"Coweta County,Georgia","Coweta County,GA"
425,425,13079,Crawford County,GA,Georgia,"Crawford County,Georgia","Crawford County,GA"
426,426,13081,Crisp County,GA,Georgia,"Crisp County,Georgia","Crisp County,GA"
427,427,13083,Dade County,GA,Georgia,"Dade County,Georgia","Dade County,GA"
428,428,13085,Dawson County,GA,Georgia,"Dawson County,Georgia","Dawson County,GA"
429,429,13087,Decatur County,GA,Georgia,"Decatur County,Georgia","Decatur County,GA"
430,430,13089,DeKalb County,GA,Georgia,"DeKalb County,Georgia","DeKalb County,GA"
431,431,13091,Dodge County,GA,Georgia,"Dodge County,Georgia","Dodge County,GA"
432,432,13093,Dooly County,GA,Georgia,"Dooly County,Georgia","Dooly County,GA"
433,433,13095,Dougherty County,GA,Georgia,"Dougherty County,Georgia","Dougherty County,GA"
434,434,13097,Douglas County,GA,Georgia,"Douglas County,Georgia","Douglas County,GA"
435,435,13099,Early County,GA,Georgia,"Early County,Georgia","Early County,GA"
436,436,13101,Echols County,GA,Georgia,"Echols County,Georgia","Echols County,GA"
437,437,13103,Effingham County,GA,Georgia,"Effingham County,Georgia","Effingham County,GA"
438,438,13105,Elbert County,GA,Georgia,"Elbert County,Georgia","Elbert County,GA"
439,439,13107,Emanuel County,GA,Georgia,"Emanuel County,Georgia","Emanuel County,GA"
440,440,13109,Evans County,GA,Georgia,"Evans County,Georgia","Evans County,GA"
441,441,13111,Fannin County,GA,Georgia,"Fannin County,Georgia","Fannin County,GA"
442,442,13113,Fayette County,GA,Georgia,"Fayette County,Georgia","Fayette County,GA"
443,443,13115,Floyd County,GA,Georgia,"Floyd County,Georgia","Floyd County,GA"
444,444,13117,Forsyth County,GA,Georgia,"Forsyth County,Georgia","Forsyth County,GA"
445,445,13119,Franklin County,GA,Georgia,"Franklin County,Georgia","Franklin County,GA"
446,446,13121,Fulton County,GA,Georgia,"Fulton County,Georgia","Fulton County,GA"
447,447,13123,Gilmer County,GA,Georgia,"Gilmer County,Georgia","Gilmer County,GA"
448,448,13125,Glascock County,GA,Georgia,"Glascock County,Georgia","Glascock County,GA"
449,449,13127,Glynn County,GA,Georgia,"Glynn County,Georgia","Glynn County,GA"
450,450,13129,Gordon County,GA,Georgia,"Gordon County,Georgia","Gordon County,GA"
451,451,13131,Grady County,GA,Georgia,"Grady County,Georgia","Grady County,GA"
452,452,13133,Greene County,GA,Georgia,"Greene County,Georgia","Greene County,GA"
453,453,13135,Gwinnett County,GA,Georgia,"Gwinnett County,Georgia","Gwinnett County,GA"
454,454,13137,Habersham County,GA,Georgia,"Habersham County,Georgia","Habersham County,GA"
455,455,13139,Hall County,GA,Georgia,"Hall County,Georgia","Hall County,GA"
456,456,13141,Hancock County,GA,Georgia,"Hancock County,Georgia","Hancock County,GA"
457,457,13143,Haralson County,GA,Georgia,"Haralson County,Georgia","Haralson County,GA"
458,458,13145,Harris County,GA,Georgia,"Harris County,Georgia","Harris County,GA"
459,459,13147,Hart County,GA,Georgia,"Hart County,Georgia","Hart County,GA"
460,460,13149,Heard County,GA,Georgia,"Heard County,Georgia","Heard County,GA"
461,461,13151,Henry County,GA,Georgia,"Henry County,Georgia","Henry County,GA"
462,462,13153,Houston County,GA,Georgia,"Houston County,Georgia","Houston County,GA"
463,463,13155,Irwin County,GA,Georgia,"Irwin County,Georgia","Irwin County,GA"
464,464,13157,Jackson County,GA,Georgia,"Jackson County,Georgia","Jackson County,GA"
465,465,13159,Jasper County,GA,Georgia,"Jasper County,Georgia","Jasper County,GA"
466,466,13161,Jeff Davis County,GA,Georgia,"Jeff Davis County,Georgia","Jeff Davis County,GA"
467,467,13163,Jefferson County,GA,Georgia,"Jefferson County,Georgia","Jefferson County,GA"
468,468,13165,Jenkins County,GA,Georgia,"Jenkins County,Georgia","Jenkins County,GA"
469,469,13167,Johnson County,GA,Georgia,"Johnson County,Georgia","Johnson County,GA"
470,470,13169,Jones County,GA,Georgia,"Jones County,Georgia","Jones County,GA"
471,471,13171,Lamar County,GA,Georgia,"Lamar County,Georgia","Lamar County,GA"
472,472,13173,Lanier County,GA,Georgia,"Lanier County,Georgia","Lanier County,GA"
473,473,13175,Laurens County,GA,Georgia,"Laurens County,Georgia","Laurens County,GA"
474,474,13177,Lee County,GA,Georgia,"Lee County,Georgia","Lee County,GA"
475,475,13179,Liberty County,GA,Georgia,"Liberty County,Georgia","Liberty County,GA"
476,476,13181,Lincoln County,GA,Georgia,"Lincoln County,Georgia","Lincoln County,GA"
477,477,13183,Long County,GA,Georgia,"Long County,Georgia","Long County,GA"
478,478,13185,Lowndes County,GA,Georgia,"Lowndes County,Georgia","Lowndes County,GA"
479,479,13187,Lumpkin County,GA,Georgia,"Lumpkin County,Georgia","Lumpkin County,GA"
480,480,13189,McDuffie County,GA,Georgia,"McDuffie County,Georgia","McDuffie County,GA"
481,481,13191,McIntosh County,GA,Georgia,"McIntosh County,Georgia","McIntosh County,GA"
482,482,13193,Macon County,GA,Georgia,"Macon County,Georgia","Macon County,GA"
483,483,13195,Madison County,GA,Georgia,"Madison County,Georgia","Madison County,GA"
484,484,13197,Marion County,GA,Georgia,"Marion County,Georgia","Marion County,GA"
485,485,13199,Meriwether County,GA,Georgia,"Meriwether County,Georgia","Meriwether County,GA"
486,486,13201,Miller County,GA,Georgia,"Miller County,Georgia","Miller County,GA"
487,487,13205,Mitchell County,GA,Georgia,"Mitchell County,Georgia","Mitchell County,GA"
488,488,13207,Monroe County,GA,Georgia,"Monroe County,Georgia","Monroe County,GA"
489,489,13209,Montgomery County,GA,Georgia,"Montgomery County,Georgia","Montgomery County,GA"
490,490,13211,Morgan County,GA,Georgia,"Morgan County,Georgia","Morgan County,GA"
491,491,13213,Murray County,GA,Georgia,"Murray County,Georgia","Murray County,GA"
492,492,13215,Muscogee County,GA,Georgia,"Muscogee County,Georgia","Muscogee County,GA"
493,493,13217,Newton County,GA,Georgia,"Newton County,Georgia","Newton County,GA"
494,494,13219,Oconee County,GA,Georgia,"Oconee County,Georgia","Oconee County,GA"
495,495,13221,Oglethorpe County,GA,Georgia,"Oglethorpe County,Georgia","Oglethorpe County,GA"
496,496,13223,Paulding County,GA,Georgia,"Paulding County,Georgia","Paulding County,GA"
497,497,13225,Peach County,GA,Georgia,"Peach County,Georgia","Peach County,GA"
498,498,13227,Pickens County,GA,Georgia,"Pickens County,Georgia","Pickens County,GA"
499,499,13229,Pierce County,GA,Georgia,"Pierce County,Georgia","Pierce County,GA"
500,500,13231,Pike County,GA,Georgia,"Pike County,Georgia","Pike County,GA"
501,501,13233,Polk County,GA,Georgia,"Polk County,Georgia","Polk County,GA"
502,502,13235,Pulaski County,GA,Georgia,"Pulaski County,Georgia","Pulaski County,GA"
503,503,13237,Putnam County,GA,Georgia,"Putnam County,Georgia","Putnam County,GA"
504,504,13239,Quitman County,GA,Georgia,"Quitman County,Georgia","Quitman County,GA"
505,505,13241,Rabun County,GA,Georgia,"Rabun County,Georgia","Rabun County,GA"
506,506,13243,Randolph County,GA,Georgia,"Randolph County,Georgia","Randolph County,GA"
507,507,13245,Richmond County,GA,Georgia,"Richmond County,Georgia","Richmond County,GA"
508,508,13247,Rockdale County,GA,Georgia,"Rockdale County,Georgia","Rockdale County,GA"
509,509,13249,Schley County,GA,Georgia,"Schley County,Georgia","Schley County,GA"
510,510,13251,Screven County,GA,Georgia,"Screven County,Georgia","Screven County,GA"
511,511,13253,Seminole County,GA,Georgia,"Seminole County,Georgia","Seminole County,GA"
512,512,13255,Spalding County,GA,Georgia,"Spalding County,Georgia","Spalding County,GA"
513,513,13257,Stephens County,GA,Georgia,"Stephens County,Georgia","Stephens County,GA"
514,514,13259,Stewart County,GA,Georgia,"Stewart County,Georgia","Stewart County,GA"
