,Unnamed: 0,fips,date,cases,fip-year-month,fip-year
520,2020,1105,11,19324,1105-2020-11,1105-2020
521,2020,1105,12,23747,1105-2020-12,1105-2020
522,2020,1107,3,13,1107-2020-3,1107-2020
523,2020,1107,4,880,1107-2020-4,1107-2020
524,2020,1107,5,2419,1107-2020-5,1107-2020
525,2020,1107,6,4509,1107-2020-6,1107-2020
526,2020,1107,7,8952,1107-2020-7,1107-2020
527,2020,1107,8,14237,1107-2020-8,1107-2020
528,2020,1107,9,18515,1107-2020-9,1107-2020
529,2020,1107,10,24004,1107-2020-10,1107-2020
530,2020,1107,11,32438,1107-2020-11,1107-2020
531,2020,1107,12,46033,1107-2020-12,1107-2020
532,2020,1109,3,23,1109-2020-3,1109-2020
533,2020,1109,4,1002,1109-2020-4,1109-2020
534,2020,1109,5,3642,1109-2020-5,1109-2020
535,2020,1109,6,9469,1109-2020-6,1109-2020
536,2020,1109,7,16206,1109-2020-7,1109-2020
537,2020,1109,8,25016,1109-2020-8,1109-2020
538,2020,1109,9,33553,1109-2020-9,1109-2020
539,2020,1109,10,40122,1109-2020-10,1109-2020
540,2020,1109,11,44801,1109-2020-11,1109-2020
541,2020,1109,12,55266,1109-2020-12,1109-2020
542,2020,1111,3,9,1111-2020-3,1111-2020
543,2020,1111,4,1180,1111-2020-4,1111-2020
544,2020,1111,5,3416,1111-2020-5,1111-2020
545,2020,1111,6,4286,1111-2020-6,1111-2020
546,2020,1111,7,9161,1111-2020-7,1111-2020
547,2020,1111,8,13623,1111-2020-8,1111-2020
548,2020,1111,9,17654,1111-2020-9,1111-2020
549,2020,1111,10,23919,1111-2020-10,1111-2020
550,2020,1111,11,28424,1111-2020-11,1111-2020
551,2020,1111,12,35599,1111-2020-12,1111-2020
552,2020,1113,3,7,1113-2020-3,1113-2020
553,2020,1113,4,969,1113-2020-4,1113-2020
554,2020,1113,5,3219,1113-2020-5,1113-2020
555,2020,1113,6,9132,1113-2020-6,1113-2020
556,2020,1113,7,25632,1113-2020-7,1113-2020
557,2020,1113,8,44967,1113-2020-8,1113-2020
558,2020,1113,9,50995,1113-2020-9,1113-2020
559,2020,1113,10,58573,1113-2020-10,1113-2020
560,2020,1113,11,62914,1113-2020-11,1113-2020
561,2020,1113,12,78128,1113-2020-12,1113-2020
562,2020,1115,3,88,1115-2020-3,1115-2020
563,2020,1115,4,1418,1115-2020-4,1115-2020
564,2020,1115,5,2852,1115-2020-5,1115-2020
565,2020,1115,6,5721,1115-2020-6,1115-2020
566,2020,1115,7,22660,1115-2020-7,1115-2020
567,2020,1115,8,48051,1115-2020-8,1115-2020
568,2020,1115,9,64173,1115-2020-9,1115-2020
569,2020,1115,10,84834,1115-2020-10,1115-2020
570,2020,1115,11,112365,1115-2020-11,1115-2020
571,2020,1115,12,169953,1115-2020-12,1115-2020
572,2020,1117,3,604,1117-2020-3,1117-2020
573,2020,1117,4,6838,1117-2020-4,1117-2020
574,2020,1117,5,12421,1117-2020-5,1117-2020
575,2020,1117,6,21592,1117-2020-6,1117-2020
576,2020,1117,7,63414,1117-2020-7,1117-2020
577,2020,1117,8,116062,1117-2020-8,1117-2020
578,2020,1117,9,162490,1117-2020-9,1117-2020
579,2020,1117,10,214880,1117-2020-10,1117-2020
580,2020,1117,11,271980,1117-2020-11,1117-2020
581,2020,1117,12,409896,1117-2020-12,1117-2020
582,2020,1119,3,2,1119-2020-3,1119-2020
583,2020,1119,4,919,1119-2020-4,1119-2020
584,2020,1119,5,4311,1119-2020-5,1119-2020
585,2020,1119,6,7745,1119-2020-6,1119-2020
586,2020,1119,7,9695,1119-2020-7,1119-2020
587,2020,1119,8,11857,1119-2020-8,1119-2020
588,2020,1119,9,12578,1119-2020-9,1119-2020
589,2020,1119,10,14270,1119-2020-10,1119-2020
590,2020,1119,11,16001,1119-2020-11,1119-2020
591,2020,1119,12,21945,1119-2020-12,1119-2020
592,2020,1121,3,40,1121-2020-3,1121-2020
593,2020,1121,4,1152,1121-2020-4,1121-2020
594,2020,1121,5,2506,1121-2020-5,1121-2020
595,2020,1121,6,5174,1121-2020-6,1121-2020
596,2020,1121,7,17577,1121-2020-7,1121-2020
597,2020,1121,8,43667,1121-2020-8,1121-2020
598,2020,1121,9,59745,1121-2020-9,1121-2020
599,2020,1121,10,77233,1121-2020-10,1121-2020
600,2020,1121,11,94988,1121-2020-11,1121-2020
601,2020,1121,12,138061,1121-2020-12,1121-2020
602,2020,1123,3,54,1123-2020-3,1123-2020
603,2020,1123,4,4382,1123-2020-4,1123-2020
604,2020,1123,5,11034,1123-2020-5,1123-2020
605,2020,1123,6,14684,1123-2020-6,1123-2020
606,2020,1123,7,21548,1123-2020-7,1123-2020
607,2020,1123,8,29869,1123-2020-8,1123-2020
608,2020,1123,9,33565,1123-2020-9,1123-2020
609,2020,1123,10,39230,1123-2020-10,1123-2020
610,2020,1123,11,47907,1123-2020-11,1123-2020
611,2020,1123,12,65500,1123-2020-12,1123-2020
612,2020,1125,3,215,1125-2020-3,1125-2020
613,2020,1125,4,3802,1125-2020-4,1125-2020
614,2020,1125,5,12475,1125-2020-5,1125-2020
615,2020,1125,6,40343,1125-2020-6,1125-2020
616,2020,1125,7,91893,1125-2020-7,1125-2020
617,2020,1125,8,146796,1125-2020-8,1125-2020
618,2020,1125,9,213337,1125-2020-9,1125-2020
619,2020,1125,10,304435,1125-2020-10,1125-2020
620,2020,1125,11,356744,1125-2020-11,1125-2020
621,2020,1125,12,494864,1125-2020-12,1125-2020
622,2020,1127,3,184,1127-2020-3,1127-2020
623,2020,1127,4,2299,1127-2020-4,1127-2020
624,2020,1127,5,5140,1127-2020-5,1127-2020
625,2020,1127,6,17995,1127-2020-6,1127-2020
626,2020,1127,7,36667,1127-2020-7,1127-2020
627,2020,1127,8,52122,1127-2020-8,1127-2020
628,2020,1127,9,64920,1127-2020-9,1127-2020
629,2020,1127,10,81590,1127-2020-10,1127-2020
630,2020,1127,11,99691,1127-2020-11,1127-2020
631,2020,1127,12,140112,1127-2020-12,1127-2020
632,2020,1129,3,22,1129-2020-3,1129-2020
633,2020,1129,4,443,1129-2020-4,1129-2020
634,2020,1129,5,1736,1129-2020-5,1129-2020
635,2020,1129,6,2672,1129-2020-6,1129-2020
636,2020,1129,7,5962,1129-2020-7,1129-2020
637,2020,1129,8,13810,1129-2020-8,1129-2020
638,2020,1129,9,16241,1129-2020-9,1129-2020
639,2020,1129,10,19973,1129-2020-10,1129-2020
640,2020,1129,11,25748,1129-2020-11,1129-2020
641,2020,1129,12,32652,1129-2020-12,1129-2020
642,2020,1131,3,14,1131-2020-3,1131-2020
643,2020,1131,4,1046,1131-2020-4,1131-2020
644,2020,1131,5,3057,1131-2020-5,1131-2020
645,2020,1131,6,6548,1131-2020-6,1131-2020
646,2020,1131,7,10531,1131-2020-7,1131-2020
647,2020,1131,8,14516,1131-2020-8,1131-2020
648,2020,1131,9,15808,1131-2020-9,1131-2020
649,2020,1131,10,17203,1131-2020-10,1131-2020
650,2020,1131,11,18228,1131-2020-11,1131-2020
651,2020,1131,12,23845,1131-2020-12,1131-2020
652,2020,1133,3,10,1133-2020-3,1133-2020
653,2020,1133,4,210,1133-2020-4,1133-2020
654,2020,1133,5,1296,1133-2020-5,1133-2020
655,2020,1133,6,4371,1133-2020-6,1133-2020
656,2020,1133,7,10244,1133-2020-7,1133-2020
657,2020,1133,8,15411,1133-2020-8,1133-2020
658,2020,1133,9,20244,1133-2020-9,1133-2020
659,2020,1133,10,26727,1133-2020-10,1133-2020
660,2020,1133,11,34425,1133-2020-11,1133-2020
661,2020,1133,12,52232,1133-2020-12,1133-2020
662,2020,2013,6,38,2013-2020-6,2013-2020
663,2020,2013,7,73,2013-2020-7,2013-2020
664,2020,2013,8,121,2013-2020-8,2013-2020
665,2020,2013,9,303,2013-2020-9,2013-2020
666,2020,2013,10,452,2013-2020-10,2013-2020
667,2020,2013,11,668,2013-2020-11,2013-2020
668,2020,2013,12,1220,2013-2020-12,2013-2020
669,2020,2016,6,101,2016-2020-6,2016-2020
670,2020,2016,7,1190,2016-2020-7,2016-2020
671,2020,2016,8,2765,2016-2020-8,2016-2020
672,2020,2016,9,2803,2016-2020-9,2016-2020
673,2020,2016,10,2997,2016-2020-10,2016-2020
674,2020,2016,11,3141,2016-2020-11,2016-2020
675,2020,2016,12,4886,2016-2020-12,2016-2020
676,2020,2020,3,407,2020-2020-3,2020-2020
677,2020,2020,4,3987,2020-2020-4,2020-2020
678,2020,2020,5,6244,2020-2020-5,2020-2020
679,2020,2020,6,10558,2020-2020-6,2020-2020
680,2020,2020,7,30652,2020-2020-7,2020-2020
681,2020,2020,8,79157,2020-2020-8,2020-2020
682,2020,2020,9,114225,2020-2020-9,2020-2020
683,2020,2020,10,192243,2020-2020-10,2020-2020
684,2020,2020,11,376373,2020-2020-11,2020-2020
685,2020,2020,12,634509,2020-2020-12,2020-2020
686,2020,2050,4,24,2050-2020-4,2050-2020
687,2020,2050,5,52,2050-2020-5,2050-2020
688,2020,2050,6,177,2050-2020-6,2050-2020
689,2020,2050,7,521,2050-2020-7,2050-2020
690,2020,2050,8,1161,2050-2020-8,2050-2020
691,2020,2050,9,2694,2050-2020-9,2050-2020
692,2020,2050,10,7863,2050-2020-10,2050-2020
693,2020,2050,11,28812,2050-2020-11,2050-2020
694,2020,2050,12,60985,2050-2020-12,2050-2020
695,2020,2068,6,6,2068-2020-6,2068-2020
696,2020,2068,7,63,2068-2020-7,2068-2020
697,2020,2068,8,124,2068-2020-8,2068-2020
698,2020,2068,9,185,2068-2020-9,2068-2020
699,2020,2068,10,639,2068-2020-10,2068-2020
700,2020,2068,11,1127,2068-2020-11,2068-2020
701,2020,2068,12,1684,2068-2020-12,2068-2020
702,2020,2070,5,1,2070-2020-5,2070-2020
703,2020,2070,6,146,2070-2020-6,2070-2020
704,2020,2070,7,649,2070-2020-7,2070-2020
705,2020,2070,8,765,2070-2020-8,2070-2020
706,2020,2070,9,827,2070-2020-9,2070-2020
707,2020,2070,10,1234,2070-2020-10,2070-2020
708,2020,2070,11,2422,2070-2020-11,2070-2020
709,2020,2070,12,3394,2070-2020-12,2070-2020
710,2020,2090,3,211,2090-2020-3,2090-2020
711,2020,2090,4,2147,2090-2020-4,2090-2020
712,2020,2090,5,2615,2090-2020-5,2090-2020
713,2020,2090,6,3250,2090-2020-6,2090-2020
714,2020,2090,7,9212,2090-2020-7,2090-2020
715,2020,2090,8,16721,2090-2020-8,2090-2020
716,2020,2090,9,28337,2090-2020-9,2090-2020
717,2020,2090,10,53850,2090-2020-10,2090-2020
718,2020,2090,11,86016,2090-2020-11,2090-2020
719,2020,2090,12,133261,2090-2020-12,2090-2020
720,2020,2100,6,61,2100-2020-6,2100-2020
721,2020,2100,7,208,2100-2020-7,2100-2020
722,2020,2100,8,286,2100-2020-8,2100-2020
723,2020,2100,9,285,2100-2020-9,2100-2020
724,2020,2100,10,347,2100-2020-10,2100-2020
725,2020,2100,11,462,2100-2020-11,2100-2020
726,2020,2100,12,575,2100-2020-12,2100-2020
727,2020,2110,3,35,2110-2020-3,2110-2020
728,2020,2110,4,603,2110-2020-4,2110-2020
729,2020,2110,5,909,2110-2020-5,2110-2020
730,2020,2110,6,1186,2110-2020-6,2110-2020
731,2020,2110,7,2462,2110-2020-7,2110-2020
732,2020,2110,8,6459,2110-2020-8,2110-2020
733,2020,2110,9,9708,2110-2020-9,2110-2020
734,2020,2110,10,13751,2110-2020-10,2110-2020
735,2020,2110,11,21618,2110-2020-11,2110-2020
736,2020,2110,12,29403,2110-2020-12,2110-2020
737,2020,2122,3,60,2122-2020-3,2122-2020
738,2020,2122,4,446,2122-2020-4,2122-2020
739,2020,2122,5,798,2122-2020-5,2122-2020
740,2020,2122,6,3303,2122-2020-6,2122-2020
741,2020,2122,7,8125,2122-2020-7,2122-2020
742,2020,2122,8,15982,2122-2020-8,2122-2020
743,2020,2122,9,18056,2122-2020-9,2122-2020
744,2020,2122,10,23719,2122-2020-10,2122-2020
745,2020,2122,11,53404,2122-2020-11,2122-2020
746,2020,2122,12,101204,2122-2020-12,2122-2020
747,2020,2130,3,118,2130-2020-3,2130-2020
748,2020,2130,4,449,2130-2020-4,2130-2020
749,2020,2130,5,496,2130-2020-5,2130-2020
750,2020,2130,6,655,2130-2020-6,2130-2020
751,2020,2130,7,1124,2130-2020-7,2130-2020
752,2020,2130,8,1702,2130-2020-8,2130-2020
753,2020,2130,9,1989,2130-2020-9,2130-2020
754,2020,2130,10,2330,2130-2020-10,2130-2020
755,2020,2130,11,4657,2130-2020-11,2130-2020
756,2020,2130,12,6803,2130-2020-12,2130-2020
757,2020,2150,4,15,2150-2020-4,2150-2020
758,2020,2150,5,31,2150-2020-5,2150-2020
759,2020,2150,6,124,2150-2020-6,2150-2020
760,2020,2150,7,369,2150-2020-7,2150-2020
761,2020,2150,8,1377,2150-2020-8,2150-2020
762,2020,2150,9,1902,2150-2020-9,2150-2020
763,2020,2150,10,2762,2150-2020-10,2150-2020
764,2020,2150,11,5518,2150-2020-11,2150-2020
765,2020,2150,12,21430,2150-2020-12,2150-2020
766,2020,2158,7,75,2158-2020-7,2158-2020
767,2020,2158,8,220,2158-2020-8,2158-2020
768,2020,2158,9,311,2158-2020-9,2158-2020
769,2020,2158,10,2274,2158-2020-10,2158-2020
770,2020,2158,11,10572,2158-2020-11,2158-2020
771,2020,2158,12,18812,2158-2020-12,2158-2020
772,2020,2170,3,20,2170-2020-3,2170-2020
773,2020,2170,4,403,2170-2020-4,2170-2020
774,2020,2170,5,689,2170-2020-5,2170-2020
775,2020,2170,6,1504,2170-2020-6,2170-2020
776,2020,2170,7,5425,2170-2020-7,2170-2020
777,2020,2170,8,12288,2170-2020-8,2170-2020
778,2020,2170,9,16811,2170-2020-9,2170-2020
779,2020,2170,10,27743,2170-2020-10,2170-2020
780,2020,2170,11,69856,2170-2020-11,2170-2020
781,2020,2170,12,169212,2170-2020-12,2170-2020
782,2020,2180,4,16,2180-2020-4,2180-2020
783,2020,2180,5,50,2180-2020-5,2180-2020
784,2020,2180,6,159,2180-2020-6,2180-2020
785,2020,2180,7,508,2180-2020-7,2180-2020
786,2020,2180,8,892,2180-2020-8,2180-2020
787,2020,2180,9,1719,2180-2020-9,2180-2020
788,2020,2180,10,3447,2180-2020-10,2180-2020
789,2020,2180,11,5209,2180-2020-11,2180-2020
790,2020,2180,12,7998,2180-2020-12,2180-2020
791,2020,2185,5,4,2185-2020-5,2185-2020
792,2020,2185,6,65,2185-2020-6,2185-2020
793,2020,2185,7,222,2185-2020-7,2185-2020
794,2020,2185,8,882,2185-2020-8,2185-2020
795,2020,2185,9,2476,2185-2020-9,2185-2020
796,2020,2185,10,6214,2185-2020-10,2185-2020
797,2020,2185,11,11014,2185-2020-11,2185-2020
798,2020,2185,12,20930,2185-2020-12,2185-2020
799,2020,2188,5,21,2188-2020-5,2188-2020
800,2020,2188,6,102,2188-2020-6,2188-2020
801,2020,2188,7,305,2188-2020-7,2188-2020
802,2020,2188,8,1517,2188-2020-8,2188-2020
803,2020,2188,9,2550,2188-2020-9,2188-2020
804,2020,2188,10,6107,2188-2020-10,2188-2020
805,2020,2188,11,9363,2188-2020-11,2188-2020
806,2020,2188,12,11938,2188-2020-12,2188-2020
807,2020,2195,4,40,2195-2020-4,2195-2020
808,2020,2195,5,93,2195-2020-5,2195-2020
809,2020,2195,6,98,2195-2020-6,2195-2020
810,2020,2195,7,250,2195-2020-7,2195-2020
811,2020,2195,8,312,2195-2020-8,2195-2020
812,2020,2195,9,321,2195-2020-9,2195-2020
813,2020,2195,10,398,2195-2020-10,2195-2020
814,2020,2195,11,587,2195-2020-11,2195-2020
815,2020,2195,12,770,2195-2020-12,2195-2020
816,2020,2198,4,37,2198-2020-4,2198-2020
817,2020,2198,5,62,2198-2020-5,2198-2020
818,2020,2198,6,72,2198-2020-6,2198-2020
819,2020,2198,7,110,2198-2020-7,2198-2020
820,2020,2198,8,463,2198-2020-8,2198-2020
821,2020,2198,9,876,2198-2020-9,2198-2020
822,2020,2198,10,1003,2198-2020-10,2198-2020
823,2020,2198,11,1251,2198-2020-11,2198-2020
824,2020,2198,12,1951,2198-2020-12,2198-2020
825,2020,2220,4,5,2220-2020-4,2220-2020
826,2020,2220,5,37,2220-2020-5,2220-2020
827,2020,2220,6,281,2220-2020-6,2220-2020
828,2020,2220,7,697,2220-2020-7,2220-2020
829,2020,2220,8,1301,2220-2020-8,2220-2020
830,2020,2220,9,1660,2220-2020-9,2220-2020
831,2020,2220,10,2200,2220-2020-10,2220-2020
832,2020,2220,11,3892,2220-2020-11,2220-2020
833,2020,2220,12,7497,2220-2020-12,2220-2020
834,2020,2230,10,83,2230-2020-10,2230-2020
835,2020,2230,11,235,2230-2020-11,2230-2020
836,2020,2230,12,420,2230-2020-12,2230-2020
837,2020,2240,4,28,2240-2020-4,2240-2020
838,2020,2240,5,75,2240-2020-5,2240-2020
839,2020,2240,6,170,2240-2020-6,2240-2020
840,2020,2240,7,658,2240-2020-7,2240-2020
841,2020,2240,8,924,2240-2020-8,2240-2020
842,2020,2240,9,1056,2240-2020-9,2240-2020
843,2020,2240,10,1777,2240-2020-10,2240-2020
844,2020,2240,11,5132,2240-2020-11,2240-2020
845,2020,2240,12,11268,2240-2020-12,2240-2020
846,2020,2261,5,34,2261-2020-5,2261-2020
847,2020,2261,6,407,2261-2020-6,2261-2020
848,2020,2261,7,1567,2261-2020-7,2261-2020
849,2020,2261,8,3347,2261-2020-8,2261-2020
850,2020,2261,9,3700,2261-2020-9,2261-2020
851,2020,2261,10,4508,2261-2020-10,2261-2020
852,2020,2261,11,6501,2261-2020-11,2261-2020
853,2020,2261,12,9317,2261-2020-12,2261-2020
854,2020,2275,6,89,2275-2020-6,2275-2020
855,2020,2275,7,248,2275-2020-7,2275-2020
856,2020,2275,8,441,2275-2020-8,2275-2020
857,2020,2275,9,552,2275-2020-9,2275-2020
858,2020,2275,10,589,2275-2020-10,2275-2020
859,2020,2275,11,572,2275-2020-11,2275-2020
860,2020,2275,12,690,2275-2020-12,2275-2020
861,2020,2290,4,29,2290-2020-4,2290-2020
862,2020,2290,5,31,2290-2020-5,2290-2020
863,2020,2290,6,45,2290-2020-6,2290-2020
864,2020,2290,7,650,2290-2020-7,2290-2020
865,2020,2290,8,1837,2290-2020-8,2290-2020
866,2020,2290,9,2338,2290-2020-9,2290-2020
867,2020,2290,10,3074,2290-2020-10,2290-2020
868,2020,2290,11,4273,2290-2020-11,2290-2020
869,2020,2290,12,6031,2290-2020-12,2290-2020
870,2020,2997,5,12,2997-2020-5,2997-2020
871,2020,2997,6,330,2997-2020-6,2997-2020
872,2020,2997,7,1832,2997-2020-7,2997-2020
873,2020,2997,8,2324,2997-2020-8,2997-2020
874,2020,2997,9,2581,2997-2020-9,2997-2020
875,2020,2997,10,3088,2997-2020-10,2997-2020
876,2020,2997,11,3912,2997-2020-11,2997-2020
877,2020,2997,12,4753,2997-2020-12,2997-2020
878,2020,2998,7,32,2998-2020-7,2998-2020
879,2020,2998,8,358,2998-2020-8,2998-2020
880,2020,2998,9,796,2998-2020-9,2998-2020
881,2020,2998,10,1024,2998-2020-10,2998-2020
882,2020,2998,11,1243,2998-2020-11,2998-2020
883,2020,2998,12,1556,2998-2020-12,2998-2020
884,2020,4001,3,100,4001-2020-3,4001-2020
885,2020,4001,4,4790,4001-2020-4,4001-2020
886,2020,4001,5,29052,4001-2020-5,4001-2020
887,2020,4001,6,58966,4001-2020-6,4001-2020
888,2020,4001,7,82964,4001-2020-7,4001-2020
889,2020,4001,8,100075,4001-2020-8,4001-2020
890,2020,4001,9,102807,4001-2020-9,4001-2020
891,2020,4001,10,116509,4001-2020-10,4001-2020
892,2020,4001,11,136779,4001-2020-11,4001-2020
893,2020,4001,12,202900,4001-2020-12,4001-2020
894,2020,4003,3,23,4003-2020-3,4003-2020
895,2020,4003,4,610,4003-2020-4,4003-2020
896,2020,4003,5,1535,4003-2020-5,4003-2020
897,2020,4003,6,8607,4003-2020-6,4003-2020
898,2020,4003,7,34825,4003-2020-7,4003-2020
899,2020,4003,8,53377,4003-2020-8,4003-2020
900,2020,4003,9,56096,4003-2020-9,4003-2020
901,2020,4003,10,63186,4003-2020-10,4003-2020
902,2020,4003,11,85179,4003-2020-11,4003-2020
903,2020,4003,12,174811,4003-2020-12,4003-2020
904,2020,4005,3,445,4005-2020-3,4005-2020
905,2020,4005,4,8525,4005-2020-4,4005-2020
906,2020,4005,5,25775,4005-2020-5,4005-2020
907,2020,4005,6,43358,4005-2020-6,4005-2020
908,2020,4005,7,78599,4005-2020-7,4005-2020
909,2020,4005,8,98057,4005-2020-8,4005-2020
910,2020,4005,9,109667,4005-2020-9,4005-2020
911,2020,4005,10,145427,4005-2020-10,4005-2020
912,2020,4005,11,192304,4005-2020-11,4005-2020
913,2020,4005,12,292470,4005-2020-12,4005-2020
914,2020,4007,3,4,4007-2020-3,4007-2020
915,2020,4007,4,184,4007-2020-4,4007-2020
916,2020,4007,5,649,4007-2020-5,4007-2020
917,2020,4007,6,3567,4007-2020-6,4007-2020
918,2020,4007,7,16100,4007-2020-7,4007-2020
919,2020,4007,8,30634,4007-2020-8,4007-2020
920,2020,4007,9,36067,4007-2020-9,4007-2020
921,2020,4007,10,51779,4007-2020-10,4007-2020
922,2020,4007,11,72649,4007-2020-11,4007-2020
923,2020,4007,12,117228,4007-2020-12,4007-2020
924,2020,4009,3,30,4009-2020-3,4009-2020
925,2020,4009,4,113,4009-2020-4,4009-2020
926,2020,4009,5,655,4009-2020-5,4009-2020
927,2020,4009,6,1693,4009-2020-6,4009-2020
928,2020,4009,7,8068,4009-2020-7,4009-2020
929,2020,4009,8,18676,4009-2020-8,4009-2020
930,2020,4009,9,23505,4009-2020-9,4009-2020
931,2020,4009,10,31532,4009-2020-10,4009-2020
932,2020,4009,11,51012,4009-2020-11,4009-2020
933,2020,4009,12,83755,4009-2020-12,4009-2020
934,2020,4011,3,2,4011-2020-3,4011-2020
935,2020,4011,4,50,4011-2020-4,4011-2020
936,2020,4011,5,81,4011-2020-5,4011-2020
937,2020,4011,6,372,4011-2020-6,4011-2020
938,2020,4011,7,1106,4011-2020-7,4011-2020
939,2020,4011,8,1773,4011-2020-8,4011-2020
940,2020,4011,9,1751,4011-2020-9,4011-2020
941,2020,4011,10,2368,4011-2020-10,4011-2020
942,2020,4011,11,4418,4011-2020-11,4011-2020
943,2020,4011,12,10307,4011-2020-12,4011-2020
944,2020,4012,3,12,4012-2020-3,4012-2020
945,2020,4012,4,150,4012-2020-4,4012-2020
946,2020,4012,5,1105,4012-2020-5,4012-2020
947,2020,4012,6,6828,4012-2020-6,4012-2020
948,2020,4012,7,12921,4012-2020-7,4012-2020
949,2020,4012,8,15108,4012-2020-8,4012-2020
950,2020,4012,9,15832,4012-2020-9,4012-2020
951,2020,4012,10,18115,4012-2020-10,4012-2020
952,2020,4012,11,21241,4012-2020-11,4012-2020
953,2020,4012,12,35106,4012-2020-12,4012-2020
954,2020,4013,1,6,4013-2020-1,4013-2020
955,2020,4013,2,29,4013-2020-2,4013-2020
956,2020,4013,3,4017,4013-2020-3,4013-2020
957,2020,4013,4,68745,4013-2020-4,4013-2020
958,2020,4013,5,214115,4013-2020-5,4013-2020
959,2020,4013,6,723691,4013-2020-6,4013-2020
960,2020,4013,7,2705670,4013-2020-7,4013-2020
961,2020,4013,8,3979145,4013-2020-8,4013-2020
962,2020,4013,9,4148676,4013-2020-9,4013-2020
963,2020,4013,10,4626339,4013-2020-10,4013-2020
964,2020,4013,11,5395879,4013-2020-11,4013-2020
965,2020,4013,12,8277933,4013-2020-12,4013-2020
966,2020,4015,3,31,4015-2020-3,4015-2020
967,2020,4015,4,1477,4015-2020-4,4015-2020
968,2020,4015,5,7539,4015-2020-5,4015-2020
969,2020,4015,6,19921,4015-2020-6,4015-2020
970,2020,4015,7,65119,4015-2020-7,4015-2020
971,2020,4015,8,103610,4015-2020-8,4015-2020
972,2020,4015,9,115074,4015-2020-9,4015-2020
973,2020,4015,10,129401,4015-2020-10,4015-2020
974,2020,4015,11,156703,4015-2020-11,4015-2020
975,2020,4015,12,286360,4015-2020-12,4015-2020
976,2020,4017,3,516,4017-2020-3,4017-2020
977,2020,4017,4,12054,4017-2020-4,4017-2020
978,2020,4017,5,38371,4017-2020-5,4017-2020
979,2020,4017,6,81603,4017-2020-6,4017-2020
980,2020,4017,7,140664,4017-2020-7,4017-2020
981,2020,4017,8,168605,4017-2020-8,4017-2020
982,2020,4017,9,171325,4017-2020-9,4017-2020
983,2020,4017,10,188286,4017-2020-10,4017-2020
984,2020,4017,11,217204,4017-2020-11,4017-2020
985,2020,4017,12,305950,4017-2020-12,4017-2020
986,2020,4019,3,1021,4019-2020-3,4019-2020
987,2020,4019,4,22392,4019-2020-4,4019-2020
988,2020,4019,5,54956,4019-2020-5,4019-2020
989,2020,4019,6,138281,4019-2020-6,4019-2020
990,2020,4019,7,387350,4019-2020-7,4019-2020
991,2020,4019,8,594966,4019-2020-8,4019-2020
992,2020,4019,9,701862,4019-2020-9,4019-2020
993,2020,4019,10,832235,4019-2020-10,4019-2020
994,2020,4019,11,1004897,4019-2020-11,4019-2020
995,2020,4019,12,1706150,4019-2020-12,4019-2020
996,2020,4021,3,457,4021-2020-3,4021-2020
997,2020,4021,4,6363,4021-2020-4,4021-2020
998,2020,4021,5,20364,4021-2020-5,4021-2020
999,2020,4021,6,56985,4021-2020-6,4021-2020
1000,2020,4021,7,188231,4021-2020-7,4021-2020
1001,2020,4021,8,273193,4021-2020-8,4021-2020
1002,2020,4021,9,306499,4021-2020-9,4021-2020
