,fips,date,cases
2021,53007,9,287053
2021,53007,10,338518
2021,53007,11,357081
2021,53007,12,393695
2021,53009,1,25364
2021,53009,2,26463
2021,53009,3,31180
2021,53009,4,33749
2021,53009,5,39771
2021,53009,6,41615
2021,53009,7,47097
2021,53009,8,63213
2021,53009,9,105956
2021,53009,10,140599
2021,53009,11,152688
2021,53009,12,173507
2021,53011,1,489618
2021,53011,2,514139
2021,53011,3,605541
2021,53011,4,637171
2021,53011,5,738962
2021,53011,6,766822
2021,53011,7,818404
2021,53011,8,909662
2021,53011,9,1048469
2021,53011,10,1233165
2021,53011,11,1310544
2021,53011,12,1454216
2021,53013,1,2831
2021,53013,2,3144
2021,53013,3,3587
2021,53013,4,3529
2021,53013,5,3758
2021,53013,6,3858
2021,53013,7,4277
2021,53013,8,5948
2021,53013,9,8457
2021,53013,10,10787
2021,53013,11,11281
2021,53013,12,12575
2021,53015,1,95726
2021,53015,2,114010
2021,53015,3,141996
2021,53015,4,158750
2021,53015,5,184472
2021,53015,6,194123
2021,53015,7,212292
2021,53015,8,258237
2021,53015,9,328077
2021,53015,10,400327
2021,53015,11,419887
2021,53015,12,457659
2021,53017,1,90987
2021,53017,2,88998
2021,53017,3,103380
2021,53017,4,105998
2021,53017,5,113542
2021,53017,6,112299
2021,53017,7,119193
2021,53017,8,132472
2021,53017,9,156386
2021,53017,10,183659
2021,53017,11,192554
2021,53017,12,211448
2021,53019,1,5943
2021,53019,2,5675
2021,53019,3,6625
2021,53019,4,7595
2021,53019,5,11024
2021,53019,6,11776
2021,53019,7,12658
2021,53019,8,13889
2021,53019,9,16448
2021,53019,10,23015
2021,53019,11,25833
2021,53019,12,27893
2021,53021,1,297105
2021,53021,2,303406
2021,53021,3,352665
2021,53021,4,355819
2021,53021,5,384406
2021,53021,6,381298
2021,53021,7,409628
2021,53021,8,467621
2021,53021,9,536492
2021,53021,10,613090
2021,53021,11,614687
2021,53021,12,648169
2021,53023,1,3109
2021,53023,2,3137
2021,53023,3,3662
2021,53023,4,3600
2021,53023,5,3799
2021,53023,6,3833
2021,53023,7,4224
2021,53023,8,4585
2021,53023,9,5574
2021,53023,10,7196
2021,53023,11,7632
2021,53023,12,8350
2021,53025,1,237235
2021,53025,2,242317
2021,53025,3,283755
2021,53025,4,288693
2021,53025,5,317637
2021,53025,6,319325
2021,53025,7,336643
2021,53025,8,368605
2021,53025,9,431375
2021,53025,10,514200
2021,53025,11,536224
2021,53025,12,573314
2021,53027,1,82710
2021,53027,2,89710
2021,53027,3,107301
2021,53027,4,109567
2021,53027,5,126647
2021,53027,6,135745
2021,53027,7,145063
2021,53027,8,162405
2021,53027,9,199774
2021,53027,10,256032
2021,53027,11,272531
2021,53027,12,306403
2021,53029,1,33266
2021,53029,2,35171
2021,53029,3,44003
2021,53029,4,46473
2021,53029,5,53735
2021,53029,6,54942
2021,53029,7,60335
2021,53029,8,75147
2021,53029,9,92308
2021,53029,10,116100
2021,53029,11,127366
2021,53029,12,144550
2021,53031,1,8181
2021,53031,2,9138
2021,53031,3,10569
2021,53031,4,11053
2021,53031,5,12644
2021,53031,6,12970
2021,53031,7,14580
2021,53031,8,18245
2021,53031,9,25515
2021,53031,10,31951
2021,53031,11,35136
2021,53031,12,41041
2021,53033,1,2222044
2021,53033,2,2283366
2021,53033,3,2696192
2021,53033,4,2885619
2021,53033,5,3306191
2021,53033,6,3338505
2021,53033,7,3546842
2021,53033,8,3917077
2021,53033,9,4325235
2021,53033,10,4914576
2021,53033,11,5085359
2021,53033,12,5635617
2021,53035,1,142535
2021,53035,2,154788
2021,53035,3,187826
2021,53035,4,209233
2021,53035,5,250991
2021,53035,6,259889
2021,53035,7,279990
2021,53035,8,324129
2021,53035,9,406530
2021,53035,10,498770
2021,53035,11,528702
2021,53035,12,586895
2021,53037,1,59525
2021,53037,2,60313
2021,53037,3,73863
2021,53037,4,79369
2021,53037,5,92610
2021,53037,6,97527
2021,53037,7,106039
2021,53037,8,114219
2021,53037,9,126138
2021,53037,10,148895
2021,53037,11,153789
2021,53037,12,168182
2021,53039,1,17191
2021,53039,2,17921
2021,53039,3,20803
2021,53039,4,20870
2021,53039,5,23401
2021,53039,6,25394
2021,53039,7,28074
2021,53039,8,33143
2021,53039,9,43551
2021,53039,10,57691
2021,53039,11,65457
2021,53039,12,71702
2021,53041,1,90104
2021,53041,2,99307
2021,53041,3,118780
2021,53041,4,123768
2021,53041,5,142839
2021,53041,6,155268
2021,53041,7,168654
2021,53041,8,196642
2021,53041,9,244574
2021,53041,10,296928
2021,53041,11,316726
2021,53041,12,352685
2021,53043,1,8861
2021,53043,2,9178
2021,53043,3,10732
2021,53043,4,12530
2021,53043,5,16447
2021,53043,6,19666
2021,53043,7,21372
2021,53043,8,24597
2021,53043,9,31945
2021,53043,10,40701
2021,53043,11,43636
2021,53043,12,47034
2021,53045,1,58773
2021,53045,2,62000
2021,53045,3,73835
2021,53045,4,75964
2021,53045,5,84939
2021,53045,6,86807
2021,53045,7,92516
2021,53045,8,105278
2021,53045,9,131887
2021,53045,10,169503
2021,53045,11,186130
2021,53045,12,207997
2021,53047,1,59332
2021,53047,2,58233
2021,53047,3,68836
2021,53047,4,70590
2021,53047,5,78844
2021,53047,6,81722
2021,53047,7,87773
2021,53047,8,94195
2021,53047,9,119170
2021,53047,10,151933
2021,53047,11,163915
2021,53047,12,176574
2021,53049,1,18634
2021,53049,2,19332
2021,53049,3,23694
2021,53049,4,25161
2021,53049,5,28900
2021,53049,6,29734
2021,53049,7,31780
2021,53049,8,37412
2021,53049,9,45589
2021,53049,10,54272
2021,53049,11,55768
2021,53049,12,60855
2021,53051,1,15987
2021,53051,2,16516
2021,53051,3,20223
2021,53051,4,20841
2021,53051,5,23609
2021,53051,6,24514
2021,53051,7,26044
2021,53051,8,28782
2021,53051,9,35302
2021,53051,10,45132
2021,53051,11,48368
2021,53051,12,52847
2021,53053,1,985921
2021,53053,2,1034148
2021,53053,3,1250363
2021,53053,4,1371938
2021,53053,5,1626229
2021,53053,6,1688788
2021,53053,7,1798870
2021,53053,8,2023438
2021,53053,9,2332057
2021,53053,10,2742866
2021,53053,11,2886359
2021,53053,12,3203117
2021,53055,1,2692
2021,53055,2,3213
2021,53055,3,3816
2021,53055,4,4658
2021,53055,5,5511
2021,53055,6,5583
2021,53055,7,5811
2021,53055,8,6961
2021,53055,9,8299
2021,53055,10,9885
2021,53055,11,11411
2021,53055,12,14235
2021,53057,1,115588
2021,53057,2,119922
2021,53057,3,142922
2021,53057,4,150673
2021,53057,5,175771
2021,53057,6,179343
2021,53057,7,190360
2021,53057,8,215507
2021,53057,9,258284
2021,53057,10,321974
2021,53057,11,366816
2021,53057,12,413739
2021,53059,1,6843
2021,53059,2,7010
2021,53059,3,8000
2021,53059,4,8445
2021,53059,5,10683
2021,53059,6,11309
2021,53059,7,12253
2021,53059,8,13842
2021,53059,9,17280
2021,53059,10,22337
2021,53059,11,24703
2021,53059,12,27396
2021,53061,1,818682
2021,53061,2,836124
2021,53061,3,986236
2021,53061,4,1024242
2021,53061,5,1168186
2021,53061,6,1188929
2021,53061,7,1280708
2021,53061,8,1448711
2021,53061,9,1654766
2021,53061,10,1935385
2021,53061,11,2076074
2021,53061,12,2336989
2021,53063,1,961054
2021,53063,2,1012097
2021,53063,3,1184428
2021,53063,4,1215705
2021,53063,5,1358604
2021,53063,6,1405221
2021,53063,7,1489194
2021,53063,8,1632206
2021,53063,9,1854741
2021,53063,10,2162615
2021,53063,11,2282234
2021,53063,12,2469757
2021,53065,1,41240
2021,53065,2,43214
2021,53065,3,52582
2021,53065,4,57213
2021,53065,5,67724
2021,53065,6,70545
2021,53065,7,75082
2021,53065,8,84826
2021,53065,9,111561
2021,53065,10,146979
2021,53065,11,156804
2021,53065,12,170923
2021,53067,1,176436
2021,53067,2,191986
2021,53067,3,233316
2021,53067,4,249658
2021,53067,5,298881
2021,53067,6,322431
2021,53067,7,354047
2021,53067,8,415448
2021,53067,9,495693
2021,53067,10,604836
2021,53067,11,657976
2021,53067,12,748958
2021,53069,1,1855
2021,53069,2,2174
2021,53069,3,3101
2021,53069,4,3142
2021,53069,5,3616
2021,53069,6,4457
2021,53069,7,4904
2021,53069,8,5771
2021,53069,9,6740
2021,53069,10,8319
2021,53069,11,8916
2021,53069,12,9604
2021,53071,1,126304
2021,53071,2,129241
2021,53071,3,149237
2021,53071,4,148030
2021,53071,5,158426
2021,53071,6,160621
2021,53071,7,180232
2021,53071,8,205260
2021,53071,9,233188
2021,53071,10,269788
2021,53071,11,276620
2021,53071,12,295639
2021,53073,1,143273
2021,53073,2,175044
2021,53073,3,222560
2021,53073,4,238595
2021,53073,5,278575
2021,53073,6,292185
2021,53073,7,312699
2021,53073,8,346807
2021,53073,9,406615
2021,53073,10,483526
2021,53073,11,525178
2021,53073,12,596520
2021,53075,1,92678
2021,53075,2,91328
2021,53075,3,112252
2021,53075,4,121701
2021,53075,5,133095
2021,53075,6,131364
2021,53075,7,137554
2021,53075,8,143152
2021,53075,9,154779
2021,53075,10,177087
2021,53075,11,180419
2021,53075,12,191925
2021,53077,1,736110
2021,53077,2,753368
2021,53077,3,879200
2021,53077,4,893679
2021,53077,5,956067
2021,53077,6,944984
2021,53077,7,1000589
2021,53077,8,1077853
2021,53077,9,1200396
2021,53077,10,1358259
2021,53077,11,1383510
2021,53077,12,1473095
2021,54001,1,31418
2021,54001,2,32470
2021,54001,3,39818
2021,54001,4,40371
2021,54001,5,44906
2021,54001,6,45292
2021,54001,7,47150
2021,54001,8,52230
2021,54001,9,66348
2021,54001,10,79829
2021,54001,11,85749
2021,54001,12,96517
2021,54003,1,242331
2021,54003,2,262835
2021,54003,3,313481
2021,54003,4,343247
2021,54003,5,385332
2021,54003,6,383527
2021,54003,7,400862
2021,54003,8,423718
2021,54003,9,467186
2021,54003,10,552844
2021,54003,11,583586
2021,54003,12,684666
2021,54005,1,39304
2021,54005,2,42407
2021,54005,3,51463
2021,54005,4,55699
2021,54005,5,63826
2021,54005,6,65061
2021,54005,7,67796
2021,54005,8,70924
2021,54005,9,84347
2021,54005,10,105721
2021,54005,11,114721
2021,54005,12,128154
2021,54007,1,20044
2021,54007,2,21342
2021,54007,3,24862
2021,54007,4,25879
2021,54007,5,29215
2021,54007,6,29978
2021,54007,7,31885
2021,54007,8,34526
2021,54007,9,47104
2021,54007,10,63525
2021,54007,11,68428
2021,54007,12,78760
2021,54009,1,53140
2021,54009,2,55105
2021,54009,3,63244
2021,54009,4,63246
2021,54009,5,68175
2021,54009,6,67253
2021,54009,7,69886
2021,54009,8,72055
2021,54009,9,79715
2021,54009,10,92396
2021,54009,11,96457
2021,54009,12,109484
2021,54011,1,195349
2021,54011,2,210091
2021,54011,3,251180
2021,54011,4,256811
2021,54011,5,270203
2021,54011,6,265511
2021,54011,7,277709
2021,54011,8,300046
2021,54011,9,364689
2021,54011,10,447534
2021,54011,11,466545
2021,54011,12,520855
2021,54013,1,5609
2021,54013,2,6137
2021,54013,3,7306
2021,54013,4,7997
2021,54013,5,10540
2021,54013,6,11370
2021,54013,7,12337
2021,54013,8,13251
2021,54013,9,21504
2021,54013,10,27197
2021,54013,11,30400
2021,54013,12,35778
2021,54015,1,9350
2021,54015,2,10254
2021,54015,3,11883
2021,54015,4,13276
2021,54015,5,15873
2021,54015,6,16237
2021,54015,7,16860
2021,54015,8,18383
2021,54015,9,27624
2021,54015,10,35932
2021,54015,11,39808
2021,54015,12,46983
2021,54017,1,10604
2021,54017,2,12492
2021,54017,3,15174
2021,54017,4,16237
2021,54017,5,18631
2021,54017,6,19048
2021,54017,7,20084
2021,54017,8,20880
2021,54017,9,27052
2021,54017,10,36705
2021,54017,11,41789
2021,54017,12,46418
2021,54019,1,65805
2021,54019,2,71355
2021,54019,3,87268
2021,54019,4,96581
2021,54019,5,107079
2021,54019,6,106152
2021,54019,7,111028
2021,54019,8,119602
2021,54019,9,144435
2021,54019,10,182594
2021,54019,11,195041
2021,54019,12,224943
2021,54021,1,15838
2021,54021,2,18904
2021,54021,3,22411
2021,54021,4,22136
2021,54021,5,26345
2021,54021,6,26366
2021,54021,7,27571
2021,54021,8,29284
2021,54021,9,33252
2021,54021,10,40534
2021,54021,11,42794
2021,54021,12,47304
2021,54023,1,27925
2021,54023,2,28938
2021,54023,3,34939
2021,54023,4,36833
2021,54023,5,39592
2021,54023,6,39141
2021,54023,7,40887
2021,54023,8,42251
2021,54023,9,51281
2021,54023,10,64242
2021,54023,11,69530
2021,54023,12,80511
2021,54025,1,60593
2021,54025,2,65799
2021,54025,3,76036
2021,54025,4,78255
2021,54025,5,87145
2021,54025,6,86359
2021,54025,7,90260
2021,54025,8,94553
2021,54025,9,119181
2021,54025,10,146693
2021,54025,11,153069
2021,54025,12,171032
2021,54027,1,37574
2021,54027,2,41170
2021,54027,3,48706
2021,54027,4,50773
2021,54027,5,57196
2021,54027,6,57501
2021,54027,7,59917
2021,54027,8,62478
2021,54027,9,74388
2021,54027,10,94207
2021,54027,11,103707
2021,54027,12,121406
2021,54029,1,69845
2021,54029,2,71411
2021,54029,3,80798
2021,54029,4,80773
2021,54029,5,87023
2021,54029,6,85190
2021,54029,7,88459
2021,54029,8,91255
2021,54029,9,101377
2021,54029,10,124625
2021,54029,11,132719
2021,54029,12,149356
2021,54031,1,32100
2021,54031,2,34946
2021,54031,3,41099
2021,54031,4,43031
2021,54031,5,47480
2021,54031,6,46984
2021,54031,7,49198
2021,54031,8,51047
2021,54031,9,60162
2021,54031,10,72024
2021,54031,11,77414
2021,54031,12,87597
2021,54033,1,119696
2021,54033,2,131821
2021,54033,3,154578
2021,54033,4,161020
2021,54033,5,179347
2021,54033,6,183781
2021,54033,7,193743
2021,54033,8,205425
2021,54033,9,246403
2021,54033,10,327010
2021,54033,11,353046
2021,54033,12,398750
2021,54035,1,44507
2021,54035,2,45624
2021,54035,3,53089
2021,54035,4,56725
2021,54035,5,65867
2021,54035,6,66853
2021,54035,7,70521
2021,54035,8,74472
2021,54035,9,89171
2021,54035,10,116610
2021,54035,11,123841
2021,54035,12,137226
2021,54037,1,90631
2021,54037,2,98124
2021,54037,3,117238
2021,54037,4,128868
2021,54037,5,143316
2021,54037,6,143273
2021,54037,7,149441
2021,54037,8,156191
2021,54037,9,173472
2021,54037,10,204630
2021,54037,11,212905
2021,54037,12,254854
2021,54039,1,312264
2021,54039,2,326026
2021,54039,3,387476
2021,54039,4,417251
2021,54039,5,465318
2021,54039,6,463000
2021,54039,7,482504
2021,54039,8,509541
2021,54039,9,600779
2021,54039,10,730951
2021,54039,11,775075
2021,54039,12,861791
2021,54041,1,21853
2021,54041,2,27109
2021,54041,3,33125
2021,54041,4,33917
2021,54041,5,37641
2021,54041,6,38297
2021,54041,7,40798
2021,54041,8,47142
2021,54041,9,65585
2021,54041,10,89395
2021,54041,11,95139
2021,54041,12,108901
2021,54043,1,30667
2021,54043,2,33093
2021,54043,3,40046
2021,54043,4,41790
2021,54043,5,46231
2021,54043,6,47500
2021,54043,7,49910
2021,54043,8,52974
2021,54043,9,64779
2021,54043,10,82441
2021,54043,11,93085
2021,54043,12,104528
2021,54045,1,64244
2021,54045,2,72638
2021,54045,3,87584
2021,54045,4,89585
2021,54045,5,97286
2021,54045,6,97921
2021,54045,7,102706
2021,54045,8,108679
2021,54045,9,130923
2021,54045,10,159870
2021,54045,11,166226
2021,54045,12,186392
2021,54047,1,34871
2021,54047,2,36855
2021,54047,3,43017
2021,54047,4,44230
2021,54047,5,48698
2021,54047,6,48279
2021,54047,7,50794
2021,54047,8,54855
2021,54047,9,67089
2021,54047,10,87100
2021,54047,11,91464
2021,54047,12,103796
2021,54049,1,84555
2021,54049,2,99420
2021,54049,3,117732
2021,54049,4,123486
2021,54049,5,138270
2021,54049,6,138542
2021,54049,7,145329
2021,54049,8,154256
2021,54049,9,181932
2021,54049,10,237405
2021,54049,11,259363
2021,54049,12,292754
2021,54051,1,77403
2021,54051,2,82311
2021,54051,3,96212
2021,54051,4,97827
2021,54051,5,107237
2021,54051,6,105939
2021,54051,7,110193
2021,54051,8,118644
2021,54051,9,134945
2021,54051,10,159848
2021,54051,11,165092
2021,54051,12,183440
2021,54053,1,40902
2021,54053,2,48411
2021,54053,3,56359
2021,54053,4,57760
2021,54053,5,62344
2021,54053,6,61419
2021,54053,7,64598
2021,54053,8,70312
2021,54053,9,87025
2021,54053,10,108463
2021,54053,11,113525
2021,54053,12,128522
2021,54055,1,110405
2021,54055,2,114354
2021,54055,3,133349
2021,54055,4,135987
2021,54055,5,151575
2021,54055,6,153487
2021,54055,7,162072
2021,54055,8,172597
2021,54055,9,208785
2021,54055,10,259364
2021,54055,11,276204
2021,54055,12,322581
2021,54057,1,71465
2021,54057,2,71446
2021,54057,3,80881
2021,54057,4,82244
2021,54057,5,89014
2021,54057,6,88964
2021,54057,7,92945
2021,54057,8,96123
2021,54057,9,112015
2021,54057,10,137899
2021,54057,11,144366
2021,54057,12,160641
2021,54059,1,53422
2021,54059,2,57388
2021,54059,3,68519
2021,54059,4,72024
2021,54059,5,80530
2021,54059,6,81793
2021,54059,7,86327
2021,54059,8,91224
2021,54059,9,111395
2021,54059,10,137329
2021,54059,11,143308
2021,54059,12,160159
2021,54061,1,196511
2021,54061,2,212059
2021,54061,3,258659
2021,54061,4,266850
2021,54061,5,286048
2021,54061,6,281381
2021,54061,7,292464
2021,54061,8,303699
2021,54061,9,330094
2021,54061,10,388533
2021,54061,11,418638
2021,54061,12,463511
2021,54063,1,24428
2021,54063,2,25771
2021,54063,3,30544
2021,54063,4,31865
2021,54063,5,35394
2021,54063,6,36089
2021,54063,7,38088
2021,54063,8,40799
2021,54063,9,53064
2021,54063,10,62846
2021,54063,11,65329
2021,54063,12,75186
2021,54065,1,24520
2021,54065,2,25291
2021,54065,3,29727
2021,54065,4,32159
2021,54065,5,36757
2021,54065,6,36707
2021,54065,7,38639
2021,54065,8,41707
2021,54065,9,49324
2021,54065,10,62095
2021,54065,11,66713
2021,54065,12,80381
2021,54067,1,27829
2021,54067,2,31583
2021,54067,3,39580
2021,54067,4,44393
2021,54067,5,53654
2021,54067,6,56575
2021,54067,7,59619
2021,54067,8,63975
2021,54067,9,82030
2021,54067,10,106850
2021,54067,11,120533
2021,54067,12,143271
2021,54069,1,93131
2021,54069,2,98864
2021,54069,3,115492
2021,54069,4,120158
2021,54069,5,130870
2021,54069,6,129046
2021,54069,7,134286
2021,54069,8,142306
2021,54069,9,158427
2021,54069,10,183746
2021,54069,11,191194
2021,54069,12,218776
2021,54071,1,13822
2021,54071,2,16988
2021,54071,3,19630
2021,54071,4,20466
2021,54071,5,21796
2021,54071,6,21676
2021,54071,7,22499
2021,54071,8,23212
2021,54071,9,28638
2021,54071,10,33356
2021,54071,11,34798
2021,54071,12,39879
2021,54073,1,21615
2021,54073,2,22089
2021,54073,3,25159
2021,54073,4,24998
2021,54073,5,28093
2021,54073,6,28743
2021,54073,7,29774
2021,54073,8,30990
2021,54073,9,35800
2021,54073,10,42546
2021,54073,11,43171
2021,54073,12,47622
2021,54075,1,14623
2021,54075,2,16116
2021,54075,3,18708
2021,54075,4,19157
2021,54075,5,20621
2021,54075,6,20415
2021,54075,7,21189
2021,54075,8,22798
2021,54075,9,27377
2021,54075,10,34131
2021,54075,11,36264
2021,54075,12,40600
2021,54077,1,66150
2021,54077,2,69556
2021,54077,3,81554
2021,54077,4,83779
2021,54077,5,89684
2021,54077,6,88508
2021,54077,7,91982
2021,54077,8,94971
2021,54077,9,113537
2021,54077,10,151586
2021,54077,11,167177
2021,54077,12,190632
2021,54079,1,107254
2021,54079,2,113376
2021,54079,3,135484
2021,54079,4,143194
2021,54079,5,160427
2021,54079,6,159282
2021,54079,7,166827
2021,54079,8,177932
2021,54079,9,210871
2021,54079,10,261560
2021,54079,11,280433
2021,54079,12,315716
2021,54081,1,109302
2021,54081,2,125249
2021,54081,3,156384
2021,54081,4,182051
2021,54081,5,211270
2021,54081,6,211144
2021,54081,7,220844
2021,54081,8,235003
2021,54081,9,279437
2021,54081,10,338142
2021,54081,11,358361
2021,54081,12,409261
2021,54083,1,54542
2021,54083,2,64987
2021,54083,3,75295
2021,54083,4,74693
2021,54083,5,81943
2021,54083,6,84898
2021,54083,7,88955
2021,54083,8,97095
2021,54083,9,125738
2021,54083,10,153067
2021,54083,11,159890
2021,54083,12,176825
2021,54085,1,14777
2021,54085,2,16681
2021,54085,3,19591
2021,54085,4,19726
2021,54085,5,22176
2021,54085,6,22656
2021,54085,7,23733
2021,54085,8,24960
2021,54085,9,32952
2021,54085,10,43729
2021,54085,11,45246
2021,54085,12,50629
2021,54087,1,12150
2021,54087,2,13832
2021,54087,3,15942
2021,54087,4,17126
2021,54087,5,19609
2021,54087,6,19696
2021,54087,7,20702
2021,54087,8,22726
2021,54087,9,30953
2021,54087,10,43496
2021,54087,11,50655
2021,54087,12,59956
2021,54089,1,18364
2021,54089,2,19321
2021,54089,3,22030
2021,54089,4,22666
2021,54089,5,25525
2021,54089,6,25706
2021,54089,7,26873
2021,54089,8,28145
2021,54089,9,34448
2021,54089,10,42643
2021,54089,11,44647
2021,54089,12,50231
2021,54091,1,27293
2021,54091,2,29630
2021,54091,3,34498
2021,54091,4,35599
2021,54091,5,38177
2021,54091,6,38045
2021,54091,7,40215
2021,54091,8,43753
2021,54091,9,52353
2021,54091,10,65880
2021,54091,11,74128
2021,54091,12,85872
2021,54093,1,12663
2021,54093,2,13578
2021,54093,3,15816
2021,54093,4,15672
2021,54093,5,16455
2021,54093,6,16368
2021,54093,7,17000
2021,54093,8,18323
2021,54093,9,24464
2021,54093,10,32281
2021,54093,11,35855
2021,54093,12,39620
2021,54095,1,14881
2021,54095,2,16810
2021,54095,3,19843
2021,54095,4,20102
2021,54095,5,22250
2021,54095,6,22211
2021,54095,7,23342
2021,54095,8,25514
2021,54095,9,33353
2021,54095,10,41206
2021,54095,11,41967
2021,54095,12,46048
2021,54097,1,38835
2021,54097,2,45077
2021,54097,3,53700
2021,54097,4,54438
2021,54097,5,58370
2021,54097,6,58636
2021,54097,7,61809
2021,54097,8,70734
2021,54097,9,94849
2021,54097,10,118034
2021,54097,11,127620
2021,54097,12,143474
2021,54099,1,64040
2021,54099,2,70848
2021,54099,3,82451
2021,54099,4,84749
2021,54099,5,96327
2021,54099,6,95321
2021,54099,7,99107
2021,54099,8,107564
2021,54099,9,132155
2021,54099,10,169175
2021,54099,11,175090
2021,54099,12,194812
2021,54101,1,6528
2021,54101,2,7974
2021,54101,3,11849
2021,54101,4,13661
2021,54101,5,15361
2021,54101,6,16205
2021,54101,7,17649
2021,54101,8,20174
2021,54101,9,25564
2021,54101,10,33621
2021,54101,11,38452
2021,54101,12,45704
2021,54103,1,26978
2021,54103,2,29364
2021,54103,3,34754
2021,54103,4,36334
2021,54103,5,41704
2021,54103,6,41488
2021,54103,7,43458
2021,54103,8,48629
2021,54103,9,61074
2021,54103,10,75965
2021,54103,11,80335
2021,54103,12,89717
2021,54105,1,8793
2021,54105,2,9524
2021,54105,3,11262
2021,54105,4,11337
2021,54105,5,13303
2021,54105,6,13631
2021,54105,7,14374
2021,54105,8,15117
2021,54105,9,19137
2021,54105,10,24885
2021,54105,11,26376
2021,54105,12,30164
2021,54107,1,184158
2021,54107,2,191060
2021,54107,3,225136
2021,54107,4,226770
2021,54107,5,241739
2021,54107,6,237666
2021,54107,7,247425
2021,54107,8,262293
2021,54107,9,314542
2021,54107,10,390386
2021,54107,11,408667
2021,54107,12,458583
2021,54109,1,43169
2021,54109,2,47328
2021,54109,3,55132
2021,54109,4,56940
2021,54109,5,61971
2021,54109,6,61143
2021,54109,7,64346
2021,54109,8,70070
2021,54109,9,87154
2021,54109,10,108139
2021,54109,11,114249
2021,54109,12,126174
2021,55001,1,48374
2021,55001,2,47767
2021,55001,3,54800
2021,55001,4,55453
2021,55001,5,60032
2021,55001,6,58848
2021,55001,7,61272
2021,55001,8,64387
2021,55001,9,69986
2021,55001,10,82839
2021,55001,11,88143
2021,55001,12,100116
2021,55003,1,35359
2021,55003,2,34429
2021,55003,3,38963
2021,55003,4,39121
2021,55003,5,42385
2021,55003,6,41944
2021,55003,7,43531
2021,55003,8,44704
2021,55003,9,47239
2021,55003,10,55349
2021,55003,11,59286
2021,55003,12,71550
2021,55005,1,153607
2021,55005,2,150811
2021,55005,3,174214
2021,55005,4,173348
2021,55005,5,185157
2021,55005,6,181402
2021,55005,7,188165
2021,55005,8,193083
2021,55005,9,209385
2021,55005,10,251971
2021,55005,11,271667
2021,55005,12,313879
2021,55007,1,32004
2021,55007,2,31476
2021,55007,3,35735
2021,55007,4,36777
2021,55007,5,39478
2021,55007,6,38755
2021,55007,7,39982
2021,55007,8,41274
2021,55007,9,43171
2021,55007,10,49308
2021,55007,11,55304
2021,55007,12,66817
2021,55009,1,925352
2021,55009,2,899293
2021,55009,3,1030898
2021,55009,4,1030277
2021,55009,5,1092480
2021,55009,6,1068719
2021,55009,7,1109274
2021,55009,8,1144945
2021,55009,9,1191523
2021,55009,10,1375055
2021,55009,11,1471395
2021,55009,12,1724072
2021,55011,1,36409
2021,55011,2,37272
2021,55011,3,42040
2021,55011,4,41098
2021,55011,5,43356
2021,55011,6,42538
2021,55011,7,44164
2021,55011,8,45927
2021,55011,9,49972
2021,55011,10,59096
2021,55011,11,64809
2021,55011,12,74559
2021,55013,1,36231
2021,55013,2,35981
2021,55013,3,42099
2021,55013,4,42933
2021,55013,5,47622
2021,55013,6,47474
2021,55013,7,49446
2021,55013,8,51318
2021,55013,9,53730
2021,55013,10,65939
2021,55013,11,74521
2021,55013,12,89476
2021,55015,1,167452
2021,55015,2,165214
2021,55015,3,189487
2021,55015,4,189792
2021,55015,5,200609
2021,55015,6,195787
2021,55015,7,203237
2021,55015,8,210884
2021,55015,9,220148
2021,55015,10,250318
2021,55015,11,271060
2021,55015,12,314330
2021,55017,1,203070
2021,55017,2,199333
2021,55017,3,226450
2021,55017,4,223139
2021,55017,5,235467
2021,55017,6,230903
2021,55017,7,239760
2021,55017,8,251237
2021,55017,9,272734
2021,55017,10,327583
2021,55017,11,350502
2021,55017,12,407574
2021,55019,1,102770
2021,55019,2,98484
2021,55019,3,110139
2021,55019,4,107751
2021,55019,5,113715
2021,55019,6,110893
2021,55019,7,115256
2021,55019,8,119906
2021,55019,9,127666
2021,55019,10,144851
2021,55019,11,155193
2021,55019,12,179614
2021,55021,1,151961
2021,55021,2,148999
2021,55021,3,170243
2021,55021,4,169857
2021,55021,5,181276
2021,55021,6,177473
2021,55021,7,184422
2021,55021,8,190498
2021,55021,9,203048
2021,55021,10,239234
2021,55021,11,253878
2021,55021,12,297083
2021,55023,1,51203
2021,55023,2,47680
2021,55023,3,53430
2021,55023,4,52528
2021,55023,5,55271
2021,55023,6,53980
2021,55023,7,55976
2021,55023,8,57027
2021,55023,9,59015
2021,55023,10,69138
2021,55023,11,75318
2021,55023,12,88140
2021,55025,1,1159157
2021,55025,2,1143634
2021,55025,3,1329488
2021,55025,4,1341697
2021,55025,5,1432970
2021,55025,6,1400314
2021,55025,7,1458177
2021,55025,8,1520158
2021,55025,9,1574828
2021,55025,10,1754486
2021,55025,11,1807934
2021,55025,12,2075400
2021,55027,1,356738
2021,55027,2,337511
2021,55027,3,381541
2021,55027,4,376527
2021,55027,5,397300
2021,55027,6,388135
2021,55027,7,403051
2021,55027,8,414662
2021,55027,9,429652
2021,55027,10,486510
2021,55027,11,512062
2021,55027,12,593163
2021,55029,1,74637
2021,55029,2,72289
2021,55029,3,82508
2021,55029,4,83191
2021,55029,5,87747
2021,55029,6,85472
2021,55029,7,88590
2021,55029,8,91206
2021,55029,9,96181
2021,55029,10,113223
2021,55029,11,119947
2021,55029,12,138617
2021,55031,1,119573
